iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.149562364128,0.143558498897,0.529043789097,0.547916666667,0.012298249
10,0.125452195814,0.12944150088,0.505808757819,0.502083333333,0.145120215
20,0.129887574303,0.133624874683,0.522788203753,0.495833333333,0.286054023
30,0.140430404229,0.143400661324,0.390527256479,0.352083333333,0.419879341
40,0.133973174225,0.136061681756,0.554066130474,0.522916666667,0.568170396
50,0.129220393057,0.132681274978,0.530831099196,0.516666666667,0.704204744
60,0.122907278977,0.120925092194,0.561215370867,0.585416666667,0.854116406
70,0.115481479847,0.117859591276,0.613047363718,0.597916666667,0.99309776
80,0.107945864486,0.105494406337,0.670241286863,0.683333333333,1.133984647
90,0.116349619318,0.119562411226,0.577301161752,0.5625,1.26842722
100,0.102879990345,0.103720110374,0.687220732797,0.685416666667,1.401993999
110,0.102431021046,0.100257639451,0.722073279714,0.720833333333,1.541846748
120,0.109520752474,0.11021791678,0.645218945487,0.64375,1.697105051
130,0.107832824457,0.107098391751,0.667560321716,0.675,1.849855712
140,0.104104506635,0.101157247798,0.706881143878,0.710416666667,1.995815064
150,0.0992814546735,0.0997743112167,0.731009830206,0.714583333333,2.138528314
160,0.104562331338,0.102632844371,0.69436997319,0.695833333333,2.280366259
170,0.111232424716,0.111358772237,0.639857015192,0.645833333333,2.42720776
180,0.101366806081,0.099658110774,0.692582663092,0.710416666667,2.581548728
190,0.11196042605,0.11271457031,0.653261840929,0.639583333333,2.72923865
200,0.102883447033,0.10177328817,0.690795352994,0.7,2.874730293
210,0.1068850573,0.107750493268,0.675603217158,0.660416666667,3.003578444
220,0.107437288091,0.108733989149,0.665773011618,0.660416666667,3.141910772
230,0.105719838351,0.104161198029,0.686327077748,0.689583333333,3.27483586
240,0.103939525876,0.105454176267,0.687220732797,0.675,3.414685675
250,0.105142853488,0.10558803911,0.690795352994,0.66875,3.551903224
260,0.105222887277,0.105804115087,0.677390527256,0.683333333333,3.683749207
270,0.103742217169,0.105191204127,0.689008042895,0.677083333333,3.81030671
280,0.103771206736,0.105177218056,0.678284182306,0.675,3.942820779
290,0.10638847458,0.106303812081,0.680965147453,0.679166666667,4.076734067
300,0.105733875282,0.103692349294,0.680071492404,0.666666666667,4.222193456
310,0.102766006153,0.10313168617,0.702412868633,0.683333333333,4.373902157
320,0.104865036238,0.105411425814,0.68453976765,0.677083333333,4.511517037
330,0.101731560695,0.104578776345,0.698838248436,0.679166666667,4.654717544
340,0.10589212655,0.106016603364,0.681858802502,0.677083333333,4.788057557
350,0.105167268369,0.105856594621,0.682752457551,0.672916666667,4.924562546
360,0.104250835199,0.10569566173,0.698838248436,0.6875,5.070667538
370,0.104232243718,0.107538165264,0.680071492404,0.666666666667,5.221328903
380,0.103614264188,0.105733393196,0.692582663092,0.664583333333,5.360176835
390,0.102731087271,0.105402619944,0.700625558534,0.6625,5.499923043
400,0.0985230842358,0.100851228212,0.70509383378,0.68125,5.643463702
410,0.0971200360297,0.0992815812157,0.705987488829,0.6875,5.782080467
420,0.0989516099526,0.101360953722,0.704200178731,0.7,5.921155654
430,0.100349394404,0.104547426187,0.69436997319,0.68125,6.046618903
440,0.0973535254804,0.102669258194,0.714030384272,0.69375,6.18567161
450,0.0978967509762,0.101668411113,0.709562109026,0.6875,6.322693177
460,0.097459344203,0.102216838338,0.708668453977,0.683333333333,6.465522742
470,0.101956633326,0.104809201746,0.683646112601,0.675,6.594377247
480,0.100313501545,0.102194882288,0.699731903485,0.685416666667,6.729076403
490,0.0976906379427,0.100557605756,0.713136729223,0.702083333333,6.865789097
500,0.0958000145673,0.0993756179319,0.707774798928,0.6875,7.026820208
510,0.095729169001,0.0982396557629,0.714924039321,0.704166666667,7.188334664
520,0.096801621782,0.100539038445,0.704200178731,0.68125,7.326739322
530,0.105937799367,0.108315037451,0.654155495979,0.654166666667,7.471091751
540,0.0987192537849,0.101272772406,0.701519213584,0.697916666667,7.608939752
550,0.0998265322983,0.104915727283,0.680965147453,0.683333333333,7.750104232
560,0.0995437129984,0.101406242034,0.696157283289,0.691666666667,7.908475217
570,0.100151174407,0.104052937984,0.698838248436,0.683333333333,8.038375103
580,0.0974303351298,0.101374045804,0.711349419124,0.69375,8.171599288
590,0.098103566669,0.0995923602384,0.692582663092,0.6875,8.308415595
600,0.0978175249503,0.0989947686025,0.721179624665,0.697916666667,8.45233306
610,0.0989718518582,0.101227090022,0.712243074173,0.69375,8.616807719
620,0.100469469136,0.101832157726,0.697944593387,0.689583333333,8.769536389
630,0.0994970024352,0.102236322828,0.711349419124,0.691666666667,8.908290486
640,0.0984866603607,0.103026331953,0.711349419124,0.685416666667,9.044601449
650,0.0978373738216,0.101582018183,0.714924039321,0.695833333333,9.183585246
660,0.100063521465,0.103870634562,0.70509383378,0.672916666667,9.325364544
670,0.0984319559467,0.0988278318429,0.713136729223,0.714583333333,9.461837277
680,0.101410913869,0.104059104022,0.69436997319,0.68125,9.601495024
690,0.102367878573,0.102511628039,0.692582663092,0.702083333333,9.740053142
700,0.10521762883,0.106552062952,0.661304736372,0.658333333333,9.876769259
710,0.105159720315,0.106262881624,0.675603217158,0.660416666667,10.011777287
720,0.102928394818,0.102280476381,0.688114387846,0.683333333333,10.143659925
730,0.102497689122,0.103482664853,0.68453976765,0.672916666667,10.273508985
740,0.102570415951,0.10486971181,0.680071492404,0.6625,10.405836363
750,0.0987178347885,0.0990158399205,0.696157283289,0.691666666667,10.555526143
760,0.106464828338,0.109587878006,0.651474530831,0.645833333333,10.686510019
770,0.104024896977,0.106325569066,0.670241286863,0.679166666667,10.817294986
780,0.10077491703,0.102085270364,0.681858802502,0.685416666667,10.955465057
790,0.104687394208,0.102095189847,0.664879356568,0.677083333333,11.097889958
800,0.102278313558,0.104677389747,0.686327077748,0.675,11.251066296
810,0.10157197752,0.101581969728,0.688114387846,0.66875,11.392132545
820,0.100892340412,0.102941203119,0.69436997319,0.69375,11.535881888
830,0.103734943455,0.100376214407,0.683646112601,0.672916666667,11.676472608
840,0.101992706544,0.103830307831,0.674709562109,0.658333333333,11.826700967
850,0.101612927039,0.0991288117083,0.686327077748,0.697916666667,11.991458596
860,0.0998778026375,0.100141162369,0.695263628239,0.702083333333,12.122526044
870,0.107984120745,0.104634271902,0.646112600536,0.645833333333,12.253308074
880,0.0978683216352,0.093680973866,0.716711349419,0.702083333333,12.390821303
890,0.0984749717437,0.097691817048,0.701519213584,0.710416666667,12.52547012
900,0.0982646874096,0.102088776063,0.69436997319,0.68125,12.666500203
910,0.10010150362,0.101723269339,0.687220732797,0.679166666667,12.808793638
920,0.101149799507,0.103538590888,0.692582663092,0.670833333333,12.943642829
930,0.0978129144895,0.0975863717782,0.710455764075,0.702083333333,13.078248638
940,0.0968876269244,0.0968900234189,0.705987488829,0.689583333333,13.211383877
950,0.0996694135674,0.0972467811651,0.695263628239,0.6875,13.350598838
960,0.0963624258001,0.0958698267376,0.713136729223,0.69375,13.484409978
970,0.100703687503,0.100963151007,0.68453976765,0.677083333333,13.615235505
980,0.105399774718,0.103054740579,0.680965147453,0.6875,13.748711873
990,0.0965701177886,0.0970826808454,0.714030384272,0.69375,13.875614414
1000,0.0980009231466,0.0990229612852,0.702412868633,0.68125,14.010788121
