iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.155568620008,0.156904192067,0.395889186774,0.385416666667,0.020643209
10,0.123748107972,0.11900131005,0.566577301162,0.604166666667,0.236799443
20,0.134192196255,0.13540169409,0.463806970509,0.464583333333,0.438574
30,0.124387797516,0.12149882524,0.542448614835,0.570833333333,0.641418862
40,0.128165969773,0.122040890634,0.556747095621,0.589583333333,0.854411588
50,0.120573555924,0.124155017891,0.596961572833,0.585416666667,1.048976
60,0.113706523718,0.109493767595,0.623771224307,0.670833333333,1.263951479
70,0.125473884182,0.127179798814,0.582663092046,0.583333333333,1.459967889
80,0.120868239354,0.117773692529,0.588918677391,0.6125,1.66614487
90,0.120412738531,0.120514951992,0.596961572833,0.602083333333,1.878330226
100,0.110176372255,0.10813513759,0.660411081323,0.675,2.082198964
110,0.114812612109,0.114750427882,0.623771224307,0.622916666667,2.283514607
120,0.111354801047,0.111129294144,0.655049151028,0.65,2.49361262
130,0.110300576459,0.114184681234,0.658623771224,0.635416666667,2.691232535
140,0.108472704617,0.111326537261,0.670241286863,0.654166666667,2.894860331
150,0.111715385422,0.107552682525,0.662198391421,0.677083333333,3.109071931
160,0.110586259263,0.106535639542,0.655942806077,0.679166666667,3.311860591
170,0.11103311122,0.107884002134,0.650580875782,0.670833333333,3.515177561
180,0.1066274694,0.107578695665,0.671134941912,0.672916666667,3.727786636
190,0.10840283467,0.108440008677,0.663985701519,0.670833333333,3.926449488
200,0.107123017187,0.104373115413,0.663985701519,0.697916666667,4.126557008
210,0.106516643486,0.106347558303,0.66309204647,0.685416666667,4.31723313
220,0.104147671453,0.106463648949,0.667560321716,0.672916666667,4.542609141
230,0.106278203744,0.108457458745,0.680965147453,0.691666666667,4.744606555
240,0.103778063646,0.104649252916,0.665773011618,0.679166666667,4.994334214
250,0.103668166255,0.105878206443,0.677390527256,0.672916666667,5.204924373
260,0.108493673617,0.111488783091,0.66309204647,0.683333333333,5.414756033
270,0.105103559071,0.110147910692,0.660411081323,0.666666666667,5.609430896
280,0.101115012345,0.104251109371,0.68453976765,0.66875,5.803557411
290,0.101289354717,0.103641502159,0.671134941912,0.675,5.994755982
300,0.101107226177,0.102701612366,0.69436997319,0.683333333333,6.192780075
310,0.100520979707,0.102329847365,0.698838248436,0.685416666667,6.392507367
320,0.101064138988,0.102997247371,0.675603217158,0.677083333333,6.583820789
330,0.101415442035,0.103634309823,0.677390527256,0.6875,6.791014319
340,0.1003276093,0.10216387433,0.696157283289,0.704166666667,6.988896678
350,0.0977478449065,0.100713724643,0.699731903485,0.685416666667,7.196244152
360,0.0988225499586,0.10014458591,0.689008042895,0.7,7.404030992
370,0.097722142963,0.101197644666,0.691689008043,0.714583333333,7.629587345
380,0.0991152774749,0.100011451814,0.691689008043,0.704166666667,7.849668036
390,0.0985370038766,0.101637541411,0.688114387846,0.691666666667,8.045479672
400,0.099145591248,0.101690603466,0.674709562109,0.675,8.242661689
410,0.0994898305331,0.101757053626,0.68453976765,0.69375,8.438325239
420,0.0994731511736,0.102432449208,0.68453976765,0.695833333333,8.643700225
430,0.0963115964491,0.0990323812232,0.703306523682,0.689583333333,8.830592649
440,0.094230442056,0.0969301545057,0.719392314567,0.70625,9.042067886
450,0.0972679074662,0.0991091887471,0.701519213584,0.691666666667,9.241013709
460,0.0959872621686,0.0987880387422,0.696157283289,0.697916666667,9.440258144
470,0.0954061900627,0.0963893858493,0.714030384272,0.697916666667,9.639548517
480,0.0961521532864,0.0982834674254,0.699731903485,0.695833333333,9.839836864
490,0.0961103406634,0.097667767596,0.708668453977,0.691666666667,10.079293011
500,0.0984780663807,0.101965510964,0.685433422699,0.702083333333,10.288712677
510,0.0944232089478,0.0957502421381,0.720285969616,0.727083333333,10.482372951
520,0.100927599593,0.10382693904,0.67381590706,0.70625,10.687766507
530,0.0963608934044,0.0992504868492,0.693476318141,0.704166666667,10.887764063
540,0.0946640503543,0.0969312535995,0.710455764075,0.708333333333,11.087441503
550,0.0973208010332,0.0992092922379,0.705987488829,0.7125,11.304036613
560,0.0955819997566,0.0985615514263,0.706881143878,0.7125,11.505926022
570,0.102079186015,0.101414919631,0.661304736372,0.68125,11.702093938
580,0.0974982126409,0.0995727479197,0.688114387846,0.7,11.970362317
590,0.107434413199,0.110109810262,0.64253798034,0.645833333333,12.253532376
600,0.103765649283,0.105995350101,0.691689008043,0.691666666667,12.48836764
610,0.0961728518069,0.0991974782871,0.708668453977,0.7,12.709199006
620,0.0999764176725,0.101382992276,0.693476318141,0.720833333333,12.899719717
630,0.101248405514,0.101789836338,0.665773011618,0.675,13.085068263
640,0.0947063775464,0.0983400625013,0.704200178731,0.7,13.292700664
650,0.100998729359,0.102406647076,0.669347631814,0.672916666667,13.492113218
660,0.0991267728865,0.100123439646,0.667560321716,0.691666666667,13.715048055
670,0.1019259103,0.101997388417,0.666666666667,0.675,13.91110796
680,0.105110776048,0.106605125,0.656836461126,0.664583333333,14.09833125
690,0.102527887488,0.102695302054,0.669347631814,0.68125,14.304869887
700,0.105892561886,0.106912688469,0.654155495979,0.664583333333,14.502144761
710,0.101613321956,0.103236088756,0.664879356568,0.691666666667,14.705744703
720,0.103880378799,0.10343942089,0.653261840929,0.677083333333,14.903849921
730,0.0966454582958,0.0997002645148,0.69436997319,0.7,15.114333051
740,0.0966444679505,0.0987163002188,0.69436997319,0.714583333333,15.329047551
750,0.104039043364,0.10848100221,0.657730116175,0.660416666667,15.525556106
760,0.0989019606821,0.101473218317,0.685433422699,0.697916666667,15.722525041
770,0.0961113976363,0.0959998845638,0.698838248436,0.720833333333,15.916729264
780,0.0975974312967,0.10187785679,0.700625558534,0.689583333333,16.115419973
790,0.0976504765047,0.0993271709285,0.693476318141,0.710416666667,16.302626646
800,0.0976764810096,0.099194427955,0.689008042895,0.697916666667,16.490608435
810,0.0982012865066,0.100186934879,0.695263628239,0.683333333333,16.679874104
820,0.0975124498095,0.0991119019065,0.698838248436,0.704166666667,16.875633446
830,0.0979613618745,0.100613334554,0.699731903485,0.710416666667,17.069922218
840,0.0966850978054,0.0968265947413,0.698838248436,0.708333333333,17.268580671
850,0.101001097305,0.101499788043,0.669347631814,0.689583333333,17.478660112
860,0.0992847677899,0.100996476349,0.702412868633,0.710416666667,17.687053458
870,0.0962784002729,0.0980446930112,0.702412868633,0.71875,17.893901947
880,0.0943886439563,0.0955603497964,0.703306523682,0.708333333333,18.097419294
890,0.0970744961418,0.0994299192227,0.696157283289,0.69375,18.308877425
900,0.0988410082827,0.0993266708501,0.698838248436,0.7125,18.511100632
910,0.0984493226232,0.0997016281917,0.689901697945,0.691666666667,18.703153492
920,0.097339181849,0.0982761338795,0.693476318141,0.70625,18.900392688
930,0.0951842418238,0.0954080714161,0.710455764075,0.7375,19.108752797
940,0.102844633036,0.104307940833,0.667560321716,0.672916666667,19.317216519
950,0.0963566142901,0.0968576939638,0.697944593387,0.70625,19.507407341
960,0.0980495778126,0.0986018649211,0.682752457551,0.69375,19.706972376
970,0.0978040825047,0.0994245144174,0.691689008043,0.70625,19.91442786
980,0.0983560715523,0.0992853719809,0.693476318141,0.69375,20.114820795
990,0.0976879323192,0.0981777638025,0.689901697945,0.695833333333,20.306210459
1000,0.0981860931507,0.100621119411,0.69436997319,0.695833333333,20.508721527
