iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.132881057584,0.127883706362,0.523681858803,0.54375,0.012001104
10,0.131164957193,0.127925928938,0.492403932082,0.527083333333,0.167863471
20,0.128665673229,0.128168366892,0.555853440572,0.535416666667,0.298534562
30,0.15500045894,0.155594966733,0.500446827525,0.489583333333,0.431359459
40,0.106810979035,0.10697365915,0.669347631814,0.677083333333,0.566468164
50,0.118451851579,0.114641541061,0.581769436997,0.58125,0.700864798
60,0.12724207777,0.128616614761,0.511170688114,0.497916666667,0.840485889
70,0.110780305637,0.110926225401,0.645218945487,0.629166666667,0.971473673
80,0.1248315224,0.123452180911,0.566577301162,0.554166666667,1.114354062
90,0.127980406804,0.126787206369,0.544235924933,0.527083333333,1.248648551
100,0.123452334094,0.121278042351,0.558534405719,0.5875,1.380988634
110,0.114494322572,0.117610932696,0.629133154602,0.614583333333,1.51901893
120,0.110488596439,0.1127883311,0.648793565684,0.63125,1.653793347
130,0.119874379269,0.122125719615,0.555853440572,0.520833333333,1.781853186
140,0.112147212254,0.110807432843,0.626452189455,0.635416666667,1.913683042
150,0.111031906738,0.111117301426,0.636282394996,0.622916666667,2.045861844
160,0.111002139825,0.110532915853,0.65236818588,0.64375,2.183414167
170,0.114870216786,0.116478360823,0.611260053619,0.595833333333,2.31094374
180,0.107475173109,0.107949574982,0.65236818588,0.652083333333,2.444302323
190,0.11617383895,0.118666387792,0.608579088472,0.585416666667,2.58899637
200,0.108702779433,0.108567690187,0.666666666667,0.65625,2.728578365
210,0.11033456124,0.108436506914,0.618409294013,0.627083333333,2.875396407
220,0.114556075488,0.112247336659,0.597855227882,0.6125,3.010045223
230,0.112731331686,0.113244416038,0.629133154602,0.635416666667,3.165025442
240,0.106687753835,0.107543141195,0.672922252011,0.666666666667,3.319132799
250,0.110111944693,0.109821102843,0.648793565684,0.652083333333,3.479353116
260,0.107658784461,0.109210940797,0.672922252011,0.65,3.613169635
270,0.114208097335,0.112913362065,0.569258266309,0.579166666667,3.744070916
280,0.105039091043,0.105389115192,0.675603217158,0.670833333333,3.874280651
290,0.107455480493,0.107403261937,0.660411081323,0.666666666667,4.016726566
300,0.106531505618,0.105347918392,0.664879356568,0.683333333333,4.146483256
310,0.110831061711,0.109733286829,0.630026809651,0.64375,4.288181916
320,0.105517644312,0.104447977981,0.677390527256,0.695833333333,4.420418392
330,0.102353586503,0.102069694633,0.703306523682,0.70625,4.558661773
340,0.104848488487,0.105875046635,0.660411081323,0.672916666667,4.685537922
350,0.11177986308,0.112579787354,0.616621983914,0.622916666667,4.820245873
360,0.109310220939,0.113162498156,0.646112600536,0.63125,4.952943215
370,0.112259831801,0.110420965927,0.619302949062,0.645833333333,5.08573879
380,0.105953613649,0.104750649435,0.672028596962,0.691666666667,5.214800513
390,0.104055667205,0.105076869123,0.66309204647,0.666666666667,5.337802548
400,0.107890073393,0.109667812799,0.663985701519,0.654166666667,5.47072177
410,0.107273854991,0.109836036696,0.651474530831,0.658333333333,5.603835016
420,0.103439153286,0.103075067632,0.678284182306,0.691666666667,5.73733582
430,0.102663753467,0.100886108403,0.672922252011,0.6875,5.887726432
440,0.108217474854,0.1041124714,0.662198391421,0.68125,6.018747449
450,0.104680918135,0.103001595289,0.671134941912,0.666666666667,6.15224092
460,0.106434553112,0.10683735855,0.650580875782,0.670833333333,6.284888899
470,0.102553022612,0.101735615925,0.654155495979,0.677083333333,6.416123488
480,0.1029656347,0.103890695615,0.660411081323,0.68125,6.544422802
490,0.104935566727,0.104592737031,0.670241286863,0.679166666667,6.678553569
500,0.10394960449,0.101497892203,0.66309204647,0.683333333333,6.815120137
510,0.105192873929,0.10281333392,0.670241286863,0.685416666667,6.943274301
520,0.104294079718,0.103519497458,0.669347631814,0.675,7.081382305
530,0.107575485916,0.105645791407,0.662198391421,0.697916666667,7.215809239
540,0.10599915478,0.108786047251,0.668453976765,0.679166666667,7.349411696
550,0.102175192455,0.101011058286,0.67381590706,0.689583333333,7.499928399
560,0.102753611225,0.104241780424,0.680965147453,0.677083333333,7.645795873
570,0.10292453129,0.102200169708,0.681858802502,0.695833333333,7.789839425
580,0.105736989259,0.106519109116,0.662198391421,0.68125,7.926937233
590,0.10497134115,0.108514083331,0.649687220733,0.65625,8.069865519
600,0.110354566324,0.114626119391,0.623771224307,0.629166666667,8.203916626
610,0.101586413448,0.102336106107,0.678284182306,0.689583333333,8.332343009
620,0.106505048799,0.105227341007,0.666666666667,0.68125,8.459303708
630,0.104133114217,0.107468017521,0.672922252011,0.666666666667,8.59406493
640,0.103242713007,0.106082333341,0.677390527256,0.6875,8.72947762
650,0.103452294198,0.106666174225,0.672028596962,0.685416666667,8.872255871
660,0.0994607528434,0.103023284131,0.689008042895,0.695833333333,9.01152166
670,0.099071930976,0.100765987217,0.690795352994,0.7125,9.13958541
680,0.100944396151,0.104962179886,0.675603217158,0.6875,9.270410938
690,0.0997749239665,0.101807380701,0.687220732797,0.695833333333,9.406722395
700,0.0965731785432,0.0979256401686,0.705987488829,0.714583333333,9.540794517
710,0.0999064801634,0.100455172203,0.678284182306,0.683333333333,9.680540722
720,0.0998523191944,0.101102238524,0.689008042895,0.702083333333,9.824748977
