iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.148411616585,0.151701243186,0.471849865952,0.4625,0.020341178
10,0.155035933045,0.149396222343,0.529043789097,0.547916666667,0.222703669
20,0.138567310828,0.134205047874,0.529937444147,0.552083333333,0.417948873
30,0.125197568236,0.119269533825,0.54781054513,0.560416666667,0.618813423
40,0.122136987963,0.115470939599,0.598748882931,0.625,0.834079204
50,0.118876395948,0.116291201071,0.574620196604,0.5875,1.037756363
60,0.113016163744,0.109984701731,0.628239499553,0.625,1.247867084
70,0.11284717519,0.108163816331,0.632707774799,0.6625,1.458300361
80,0.104869147263,0.104045258823,0.680071492404,0.697916666667,1.661289885
90,0.109391681274,0.108541484665,0.629133154602,0.658333333333,1.847879787
100,0.106016315754,0.107865006397,0.668453976765,0.675,2.046744483
110,0.107510289816,0.106842359983,0.688114387846,0.6875,2.241989687
120,0.0981543423618,0.0994605981733,0.700625558534,0.689583333333,2.444879511
130,0.110754338406,0.10794115469,0.64164432529,0.652083333333,2.650960701
140,0.10748188537,0.103729849638,0.676496872207,0.685416666667,2.851425477
150,0.107812097227,0.10621104767,0.660411081323,0.679166666667,3.052435672
160,0.108496654591,0.106253395915,0.665773011618,0.660416666667,3.255685686
170,0.108559633447,0.106738107482,0.655049151028,0.666666666667,3.475823556
180,0.106286430038,0.104675444075,0.667560321716,0.675,3.671678199
190,0.105008794893,0.103250790556,0.69436997319,0.689583333333,3.870760863
200,0.106600086746,0.104357758037,0.675603217158,0.6875,4.077722247
210,0.108481512672,0.106077895209,0.67381590706,0.660416666667,4.263355719
220,0.105772680844,0.103026733636,0.678284182306,0.689583333333,4.452506538
230,0.104339916245,0.103499653967,0.696157283289,0.695833333333,4.646666774
240,0.115799233645,0.114104154574,0.63181411975,0.614583333333,4.833102243
250,0.104558686589,0.103072614261,0.696157283289,0.691666666667,5.030586779
260,0.101211105615,0.0991173011269,0.710455764075,0.722916666667,5.241880211
270,0.107487284437,0.104798130482,0.663985701519,0.66875,5.43842933
280,0.106199908479,0.102113099969,0.676496872207,0.697916666667,5.650578028
290,0.101881292906,0.102754430913,0.712243074173,0.714583333333,5.862981839
300,0.103297658259,0.104978695874,0.693476318141,0.677083333333,6.075247832
310,0.10049841186,0.101629349354,0.706881143878,0.71875,6.295066563
320,0.0989422032609,0.0992574788794,0.722073279714,0.735416666667,6.511679754
330,0.102297670024,0.103437437619,0.695263628239,0.697916666667,6.729005504
340,0.10050314149,0.0995693805351,0.723860589812,0.722916666667,6.926776923
350,0.0967108938865,0.0975985852614,0.724754244861,0.716666666667,7.126438238
360,0.097448407952,0.0991866956438,0.716711349419,0.716666666667,7.325544363
370,0.0968184901144,0.098468104446,0.729222520107,0.708333333333,7.53059728
380,0.0964016268263,0.0976591753734,0.71581769437,0.704166666667,7.735313466
390,0.0966672958717,0.0978766350784,0.716711349419,0.704166666667,7.933875643
400,0.0968885823664,0.0976557102796,0.720285969616,0.7125,8.126096625
410,0.0962540984742,0.0972892467751,0.730116175156,0.725,8.314383378
420,0.0988098032206,0.100128278773,0.699731903485,0.691666666667,8.505987101
430,0.0964115831335,0.0975839502278,0.707774798928,0.702083333333,8.712214912
440,0.097995717037,0.100305428626,0.714030384272,0.6875,8.905694357
450,0.0974061674624,0.0997512752858,0.708668453977,0.7,9.104297098
460,0.0954334741677,0.0955823786413,0.728328865058,0.71875,9.310386596
470,0.0984643514173,0.101515521975,0.708668453977,0.702083333333,9.512947999
480,0.101998521624,0.104847707558,0.699731903485,0.6875,9.718117231
490,0.098324145856,0.100952642362,0.709562109026,0.6875,9.915425827
500,0.0964543800052,0.0980110302101,0.720285969616,0.708333333333,10.12297319
