iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.134687900674,0.1277878353,0.528150134048,0.545833333333,0.005396
10,0.129231383277,0.123592552527,0.536193029491,0.589583333333,0.042014618
20,0.130442613977,0.124143067026,0.508489722967,0.566666666667,0.06402821
30,0.129938098838,0.122773131497,0.524575513852,0.616666666667,0.083539535
40,0.126471563266,0.120661754704,0.548704200179,0.610416666667,0.09805366
50,0.124336235971,0.118943824005,0.567470956211,0.627083333333,0.111968121
60,0.123571723157,0.117577733646,0.584450402145,0.622916666667,0.123302116
70,0.123005483902,0.118183321987,0.586237712243,0.625,0.131660272
80,0.119110704051,0.113453549009,0.595174262735,0.625,0.141789075
90,0.111510399476,0.105427568523,0.664879356568,0.714583333333,0.151269831
100,0.111027383005,0.104230645062,0.662198391421,0.7,0.160744231
110,0.108803300146,0.102703363613,0.667560321716,0.7,0.169733821
120,0.106876307176,0.10158520769,0.672028596962,0.70625,0.177964419
130,0.10322491963,0.0983035587517,0.697050938338,0.727083333333,0.185932084
140,0.102274714638,0.0975442177693,0.685433422699,0.71875,0.195711938
150,0.101904088701,0.0970196559021,0.690795352994,0.727083333333,0.203988477
160,0.100957179948,0.0957086089317,0.693476318141,0.735416666667,0.211810502
170,0.100430568779,0.0947637109735,0.697944593387,0.725,0.219746399
180,0.100407512715,0.094937187339,0.69436997319,0.71875,0.228265833
190,0.0992095429608,0.0946387561901,0.701519213584,0.735416666667,0.236190492
200,0.0987793902336,0.0947747071243,0.697050938338,0.722916666667,0.244165
210,0.0988103665718,0.095178211422,0.696157283289,0.727083333333,0.252409283
220,0.0955631605369,0.0922153409509,0.702412868633,0.71875,0.260401874
230,0.0938393086987,0.0913430894793,0.706881143878,0.722916666667,0.271587299
240,0.0939220215771,0.0912473494915,0.705987488829,0.725,0.281956065
250,0.0938746475449,0.0914051735885,0.704200178731,0.720833333333,0.290405123
260,0.0933826945928,0.0915851423269,0.706881143878,0.71875,0.298259406
270,0.0932707866047,0.0919558293942,0.720285969616,0.714583333333,0.307425911
280,0.0918593073974,0.0893028561993,0.714030384272,0.725,0.315673128
290,0.0913814225208,0.0890653336396,0.716711349419,0.720833333333,0.324442788
300,0.0909156852691,0.0884052696975,0.722073279714,0.722916666667,0.333884447
310,0.0900710082604,0.0879790120207,0.738159070599,0.733333333333,0.341841362
320,0.0912373336836,0.0898484278112,0.732797140304,0.735416666667,0.350848054
330,0.0899822187479,0.0875428342633,0.734584450402,0.7375,0.358914929
340,0.0908488785093,0.0891761118791,0.73726541555,0.729166666667,0.368855084
350,0.0900843743887,0.0876831922757,0.733690795353,0.73125,0.381031153
360,0.0897459488157,0.0877832985326,0.731009830206,0.745833333333,0.389316001
370,0.0893424530865,0.088597511903,0.735478105451,0.741666666667,0.398629613
