iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.122661346624,0.116887572359,0.571939231457,0.620833333333,0.000885567000001
10,0.127109104773,0.123454208283,0.532618409294,0.572916666667,0.00866165200001
20,0.139133510126,0.138232010893,0.481680071492,0.458333333333,0.017096537
30,0.141325795253,0.142235363501,0.489722966935,0.460416666667,0.025127249
40,0.144269447326,0.144814309169,0.486148346738,0.454166666667,0.033051419
50,0.153372045777,0.155450773186,0.48436103664,0.45625,0.04096044
60,0.144767946859,0.144550477424,0.493297587131,0.48125,0.04876634
70,0.141006714176,0.140101120472,0.509383378016,0.514583333333,0.05774713
80,0.138377786209,0.137016050728,0.506702412869,0.510416666667,0.065843329
90,0.13011047514,0.12730822718,0.511170688114,0.541666666667,0.07366242
100,0.133636125168,0.130247557414,0.492403932082,0.533333333333,0.081914035
110,0.128825061757,0.126613500618,0.56836461126,0.608333333333,0.089628541
120,0.136004458054,0.136796236832,0.574620196604,0.577083333333,0.097442748
130,0.142048808163,0.143530299212,0.563002680965,0.547916666667,0.105198308
140,0.140706813282,0.142812042855,0.571939231457,0.558333333333,0.112972929
150,0.141963511307,0.145574759123,0.574620196604,0.564583333333,0.120716268
160,0.134358842432,0.137075180723,0.562109025916,0.5875,0.130130066
170,0.126509553502,0.12995600525,0.564789991063,0.579166666667,0.138527322
180,0.124792604636,0.127967102486,0.575513851653,0.59375,0.146139197
190,0.123152231362,0.126258684743,0.587131367292,0.602083333333,0.153882539
200,0.124835956465,0.126706527763,0.586237712243,0.6,0.165829396
210,0.124795228371,0.126999341062,0.582663092046,0.60625,0.174175825
220,0.125962480319,0.128026013755,0.58981233244,0.622916666667,0.181812134
230,0.132495585611,0.132609736283,0.594280607685,0.608333333333,0.189497807
240,0.126870443958,0.126729118344,0.608579088472,0.629166666667,0.197279267
250,0.12636254288,0.12740779134,0.612153708668,0.627083333333,0.205808963
260,0.127170672689,0.128181372919,0.597855227882,0.622916666667,0.213644182
270,0.128327943449,0.129084048227,0.58981233244,0.6125,0.221376772
280,0.128330945287,0.127064750161,0.606791778374,0.6375,0.229177296
290,0.130167168402,0.130356450723,0.613047363718,0.633333333333,0.236805301
300,0.130737977494,0.130844579128,0.606791778374,0.63125,0.246405304
310,0.129452474956,0.129082449457,0.61036639857,0.627083333333,0.2542156
320,0.127644493118,0.12897893884,0.614834673816,0.627083333333,0.262085522
330,0.123469238636,0.126575422904,0.603217158177,0.597916666667,0.26989924
340,0.126223012687,0.130004806344,0.576407506702,0.585416666667,0.277660176
350,0.124907465342,0.133831801828,0.588025022341,0.572916666667,0.285356114
360,0.120249367922,0.130027056318,0.608579088472,0.597916666667,0.293394156
370,0.119749455916,0.128670630401,0.606791778374,0.610416666667,0.301084717
380,0.122134829252,0.131508563307,0.605898123324,0.597916666667,0.309556746
390,0.121937140535,0.131623598664,0.602323503128,0.608333333333,0.317412006
400,0.121527073739,0.132325911451,0.605004468275,0.614583333333,0.327227536
410,0.121739353263,0.131802523174,0.600536193029,0.61875,0.335032945
420,0.120447716024,0.130928986263,0.619302949062,0.610416666667,0.342630648
430,0.141106899231,0.151546248037,0.563896336014,0.535416666667,0.350309478
440,0.139428657711,0.148627141116,0.577301161752,0.54375,0.358145188
450,0.141034753166,0.149408264152,0.584450402145,0.552083333333,0.366565412
460,0.171859148311,0.17881103034,0.523681858803,0.5125,0.374245219
470,0.163783578762,0.171510929301,0.54781054513,0.510416666667,0.381809198
480,0.170454343382,0.17672289209,0.521894548704,0.514583333333,0.389518329
490,0.169165150562,0.175852265161,0.527256478999,0.5125,0.397102836
500,0.162424967572,0.16796033495,0.536193029491,0.527083333333,0.404944899
510,0.159812615844,0.165582198715,0.544235924933,0.53125,0.412640833
520,0.161282197536,0.16713637296,0.539767649687,0.527083333333,0.420208235
530,0.147274926157,0.150236418979,0.580875781948,0.570833333333,0.428110902
540,0.143574210907,0.146273049682,0.595174262735,0.579166666667,0.435723753
550,0.134909022709,0.133132767803,0.602323503128,0.602083333333,0.443505706
560,0.144051360809,0.136491445125,0.605004468275,0.620833333333,0.451683036
570,0.139613611178,0.136100187838,0.605898123324,0.610416666667,0.46020247
580,0.143069457068,0.140156700875,0.590705987489,0.604166666667,0.469015627
590,0.128071083022,0.12192372086,0.634495084897,0.65625,0.476585959
600,0.131209644306,0.126936627059,0.615728328865,0.620833333333,0.484410429
610,0.1337138779,0.128164858862,0.616621983914,0.65,0.49221535
620,0.132627103029,0.125653404344,0.620196604111,0.660416666667,0.500519746
630,0.13407890495,0.125553642681,0.613941018767,0.65,0.509568959
640,0.133986142272,0.124780765783,0.616621983914,0.65625,0.517608955
650,0.13078411979,0.119402383504,0.635388739946,0.679166666667,0.52954164
660,0.129858885961,0.121882075706,0.630920464701,0.670833333333,0.540857068
670,0.129276576837,0.121767739135,0.634495084897,0.68125,0.551459935
680,0.125727608627,0.117395385243,0.65236818588,0.702083333333,0.559438354
690,0.125799540342,0.117277920021,0.651474530831,0.691666666667,0.571505926
700,0.121134966632,0.115105828243,0.672028596962,0.704166666667,0.580298069
710,0.119051355879,0.112299189967,0.674709562109,0.708333333333,0.588265248
720,0.118517459041,0.111136355816,0.679177837355,0.7125,0.597478672
730,0.116458103248,0.109707108109,0.680965147453,0.704166666667,0.606504426
740,0.115505770107,0.111139394863,0.680071492404,0.7,0.615589803
750,0.115000149029,0.110885556267,0.678284182306,0.70625,0.623935251
760,0.116853439583,0.1130085013,0.678284182306,0.702083333333,0.631603817
