iteration,training_MSE,testing_MSE,training_scores,testing_scores,time_elapsed
0,0.111061038393,0.107986427869,0.630026809651,0.660416666667,0.004113101
10,0.109662333057,0.107185285551,0.640750670241,0.666666666667,0.043988086
20,0.108886713044,0.108727363501,0.651474530831,0.664583333333,0.075620741
30,0.106442461797,0.107248357175,0.662198391421,0.65,0.097113351
40,0.105484728533,0.106934809078,0.676496872207,0.65625,0.117525396
50,0.104252312569,0.10526143506,0.664879356568,0.6625,0.13785729
60,0.102046718098,0.103044824713,0.691689008043,0.677083333333,0.152063029
70,0.100642793579,0.101677999135,0.689901697945,0.666666666667,0.161272056
80,0.100547405525,0.101811442073,0.688114387846,0.666666666667,0.171837288
90,0.100162546294,0.100744347405,0.687220732797,0.695833333333,0.182104888
100,0.0963851800058,0.0966822739433,0.709562109026,0.710416666667,0.195351264
110,0.0960389078309,0.0960829825169,0.704200178731,0.708333333333,0.207003419
120,0.0953022766206,0.0948326140291,0.708668453977,0.710416666667,0.216170902
130,0.0941452532777,0.0942208689521,0.711349419124,0.71875,0.225068117
140,0.0942453911007,0.0942752946296,0.713136729223,0.739583333333,0.238329639
150,0.0933538892161,0.093143793159,0.714030384272,0.7375,0.252892635
160,0.0924258017373,0.0928011648826,0.72654155496,0.739583333333,0.264776446
170,0.0924020560296,0.0927007997654,0.730116175156,0.735416666667,0.277055146
180,0.0916106793451,0.091569562552,0.729222520107,0.73125,0.285480746
190,0.0917068644686,0.0911976411552,0.7363717605,0.745833333333,0.299066294
200,0.090839835198,0.090263817883,0.73726541555,0.754166666667,0.311309805
210,0.0893245557313,0.088223795367,0.740840035746,0.758333333333,0.32039225
220,0.0892986636147,0.0871608667542,0.735478105451,0.733333333333,0.329740072
230,0.0889862541168,0.086681501633,0.739052725648,0.74375,0.342520206
240,0.0884879789373,0.0865700768915,0.740840035746,0.74375,0.351180394
250,0.0886220818267,0.0872630136277,0.739946380697,0.74375,0.364000598
260,0.0875882342158,0.0860621433106,0.734584450402,0.739583333333,0.374537973
270,0.0890779881368,0.0868561128886,0.728328865058,0.733333333333,0.385133507
280,0.0874118113856,0.0860375707822,0.732797140304,0.739583333333,0.39500231
290,0.0873459268573,0.0859806782533,0.731903485255,0.741666666667,0.406478036
300,0.0868645755101,0.0856319972995,0.739946380697,0.745833333333,0.41611274
310,0.0868877158604,0.086039987281,0.738159070599,0.74375,0.431794425
320,0.0865203413737,0.0858072051656,0.739946380697,0.747916666667,0.441746797
330,0.0864814115178,0.085999582662,0.746201966041,0.745833333333,0.450233
340,0.0866861748142,0.0855782234162,0.734584450402,0.75,0.457760327
350,0.0866426461802,0.0856159315932,0.7363717605,0.74375,0.47040557
360,0.0860456460475,0.0856647029528,0.739052725648,0.741666666667,0.480967384
370,0.0858939293229,0.0853398620632,0.7363717605,0.75,0.490289792
380,0.0857561473022,0.085428182055,0.738159070599,0.754166666667,0.502793305
390,0.0859033632035,0.0854847230573,0.73726541555,0.747916666667,0.5120209
400,0.0856384836715,0.0855824802438,0.741733690795,0.747916666667,0.524704262
410,0.0855330643522,0.0864175597696,0.738159070599,0.74375,0.5348619
420,0.0856096490428,0.0864687271915,0.744414655943,0.745833333333,0.547770074
430,0.0854881392236,0.086567592534,0.74709562109,0.741666666667,0.558494634
440,0.0855654117332,0.0864687082818,0.741733690795,0.741666666667,0.571407697
450,0.0852315420959,0.0863435161684,0.73726541555,0.752083333333,0.580261907
460,0.0850184088794,0.0855777578381,0.746201966041,0.745833333333,0.589365366
470,0.0849827041166,0.0862749747144,0.748882931189,0.752083333333,0.596969909
480,0.0859511811609,0.0854727333847,0.741733690795,0.75,0.604565168
490,0.0846262470642,0.0854185443288,0.74709562109,0.752083333333,0.613188214
500,0.0840689201223,0.084649248198,0.755138516533,0.75625,0.621802461
510,0.0838195281129,0.0852879404314,0.754244861483,0.766666666667,0.629938248
520,0.0834975424279,0.0847539186045,0.75781948168,0.766666666667,0.638184977
530,0.083119778384,0.0849184081849,0.755138516533,0.764583333333,0.645939558
540,0.0827245201391,0.0848620551746,0.755138516533,0.764583333333,0.654441399
550,0.0823776859828,0.0846689927307,0.756925826631,0.76875,0.662608955
560,0.082314750562,0.0845792553448,0.753351206434,0.764583333333,0.670506245
570,0.082924811775,0.0833743402475,0.755138516533,0.772916666667,0.678410379
580,0.0823295883052,0.0842400150797,0.753351206434,0.775,0.687552449
590,0.0821939255132,0.084654344502,0.750670241287,0.760416666667,0.695474175
600,0.0821131584465,0.0845576658104,0.756925826631,0.76875,0.704540494
610,0.0819658889798,0.0846382991764,0.756032171582,0.772916666667,0.713880984
620,0.0823000221319,0.085110519107,0.756032171582,0.76875,0.72186038
630,0.0815688876115,0.0842359946121,0.756032171582,0.772916666667,0.729873987
640,0.0815599771958,0.0841294765332,0.753351206434,0.772916666667,0.738192068
650,0.081356235568,0.0839095922774,0.759606791778,0.775,0.747548687
660,0.0813317601172,0.0839693961702,0.758713136729,0.770833333333,0.756488425
670,0.0813466690448,0.0837512914761,0.759606791778,0.775,0.765242938
680,0.0811229740424,0.0831033084644,0.756032171582,0.770833333333,0.77310406
690,0.0817743273637,0.0862800157594,0.756925826631,0.754166666667,0.783738693
700,0.080966801533,0.082965607406,0.760500446828,0.777083333333,0.791771849
710,0.0808737708399,0.0829449705124,0.764075067024,0.779166666667,0.800370457
720,0.08087376783,0.0829455809008,0.764075067024,0.779166666667,0.808096206
730,0.0859967673662,0.086808242718,0.752457551385,0.7625,0.816906433
740,0.0808923621434,0.0830240427259,0.764075067024,0.779166666667,0.825180529
750,0.080847581438,0.0830251809194,0.765862377122,0.779166666667,0.833326578
760,0.0807338919993,0.0832712653629,0.76854334227,0.775,0.840991723
770,0.0807321071382,0.0834905701412,0.771224307417,0.775,0.848745329
780,0.0806398392384,0.0830285532266,0.76854334227,0.775,0.861705801
790,0.0806087683521,0.0833345536696,0.772117962466,0.777083333333,0.869504858
800,0.0805656034215,0.0842640997545,0.767649687221,0.777083333333,0.877271659
810,0.0803307891556,0.0840893901026,0.767649687221,0.772916666667,0.885303348
820,0.0807638341401,0.0860211940634,0.764968722073,0.766666666667,0.893345789
830,0.0802998191373,0.0840364751348,0.766756032172,0.770833333333,0.903174515
840,0.0802744156242,0.0837331648843,0.76854334227,0.76875,0.91136846
850,0.0802627077173,0.0837101609171,0.769436997319,0.772916666667,0.919431916
860,0.0802619235565,0.083361198346,0.76854334227,0.775,0.927641013
870,0.0820329616349,0.08419841751,0.773905272565,0.770833333333,0.935470371
880,0.079969218672,0.0831050573422,0.763181411975,0.772916666667,0.945278084
890,0.0798770809373,0.0830809601774,0.764075067024,0.766666666667,0.953622068
900,0.0798261910384,0.0830913554528,0.765862377122,0.770833333333,0.962929814
910,0.079767985148,0.0836072617047,0.761394101877,0.766666666667,0.971371542
920,0.0797737531921,0.0834722914065,0.763181411975,0.772916666667,0.979667142
930,0.0800138115324,0.0848805382562,0.756032171582,0.779166666667,0.987316649
940,0.0794708840187,0.0832908767966,0.763181411975,0.766666666667,0.994988147
950,0.0794411548661,0.083646450315,0.763181411975,0.772916666667,1.00388781
960,0.079519478902,0.0841882114515,0.766756032172,0.75625,1.011570061
970,0.079333339838,0.0835994791631,0.764075067024,0.764583333333,1.019310959
980,0.079337827952,0.0837071577409,0.763181411975,0.7625,1.028038592
990,0.0792540468477,0.0833731741103,0.770330652368,0.7625,1.041385641
1000,0.0793393563954,0.0837407374376,0.76854334227,0.764583333333,1.054780587
