iterations,fitness,time,fevals
0,34.0,0.145524877,1000
10,36.0,0.278855115,2100
20,43.0,0.394996933,3200
30,38.0,0.504700302,4300
40,46.0,0.621768741,5400
50,44.0,0.742108697,6500
60,43.0,0.845279782,7600
70,38.0,0.944960401,8700
80,43.0,1.045356512,9800
90,43.0,1.147506164,10900
100,44.0,1.248319156,12000
110,44.0,1.349095983,13100
120,38.0,1.449142656,14200
130,43.0,1.554256418,15300
140,40.0,1.656802425,16400
150,43.0,1.754799879,17500
160,43.0,1.855172042,18600
170,44.0,1.96021103,19700
180,44.0,2.067226906,20800
190,45.0,2.172413,21900
200,43.0,2.276278073,23000
210,43.0,2.39988466,24100
220,43.0,2.518433932,25200
230,42.0,2.630416221,26300
240,43.0,2.731214063,27400
250,40.0,2.83809554,28500
260,44.0,2.943534304,29600
270,41.0,3.048024455,30700
280,43.0,3.147052139,31800
290,43.0,3.25030142,32900
300,43.0,3.349159516,34000
310,42.0,3.45105552,35100
320,43.0,3.55554958,36200
330,41.0,3.658638071,37300
340,44.0,3.76243961,38400
350,42.0,3.873573474,39500
360,44.0,3.978302611,40600
370,40.0,4.076141229,41700
380,44.0,4.194504786,42800
390,44.0,4.311133373,43900
400,41.0,4.412984904,45000
410,44.0,4.515621325,46100
420,47.0,4.617082365,47200
430,40.0,4.718228667,48300
440,44.0,4.824432284,49400
450,44.0,4.944478517,50500
460,43.0,5.047139863,51600
470,45.0,5.171988786,52700
480,40.0,5.281582681,53800
490,44.0,5.379388555,54900
500,43.0,5.477964169,56000
510,40.0,5.589276906,57100
520,44.0,5.69072866,58200
530,40.0,5.792505904,59300
540,39.0,5.888890081,60400
550,45.0,5.993747264,61500
560,44.0,6.101493294,62600
570,39.0,6.199673042,63700
580,44.0,6.297989633,64800
590,44.0,6.399381763,65900
600,47.0,6.534927876,67000
610,45.0,6.637702606,68100
620,45.0,6.742144373,69200
630,49.0,6.850296044,70300
640,48.0,6.951928626,71400
650,45.0,7.071831663,72500
660,47.0,7.178112498,73600
670,45.0,7.278621504,74700
680,48.0,7.391062705,75800
690,45.0,7.489482905,76900
700,45.0,7.592275718,78000
710,46.0,7.696302559,79100
720,46.0,7.796094118,80200
730,47.0,7.893992849,81300
740,46.0,7.996428894,82400
750,46.0,8.098353245,83500
760,47.0,8.210997266,84600
770,46.0,8.31617554,85700
780,46.0,8.419238617,86800
790,45.0,8.520957703,87900
800,46.0,8.619526475,89000
810,46.0,8.728496269,90100
820,46.0,8.829854189,91200
830,46.0,8.927217768,92300
840,46.0,9.02656752,93400
850,47.0,9.129651612,94500
860,51.0,9.250944091,95600
870,53.0,9.357581695,96700
880,48.0,9.474708291,97800
890,53.0,9.58310579,98900
900,56.0,9.696882184,100000
910,52.0,9.810981136,101100
920,54.0,9.921129732,102200
930,55.0,10.023749048,103300
940,54.0,10.130192629,104400
950,54.0,10.240062164,105500
960,54.0,10.34493352,106600
970,53.0,10.449808786,107700
980,54.0,10.55102302,108800
990,54.0,10.657321938,109900
1000,54.0,10.759344522,111000
