iterations,fitness,time,fevals
0,0.035061305043,0.039711262,805
10,0.0420702742558,0.059100405,1507
20,0.048044694466,0.0796751939999,2215
30,0.0515215377191,0.0975580909999,2910
40,0.056893919742,0.120284242,3619
50,0.0620858174425,0.128623827,4306
60,0.0713106396916,0.135196186,5018
70,0.0728496258954,0.145536118,5703
80,0.0831162340993,0.152619193,6382
90,0.0751027250452,0.159025386,7083
100,0.0780378458733,0.167247189,7806
110,0.0846301300355,0.172949619,8517
120,0.0782876483007,0.18232872,9222
130,0.0822412574983,0.188322919,9918
140,0.0887659177657,0.195661597,10612
150,0.0821436012965,0.203885355,11319
160,0.0795672058968,0.209675756,12028
170,0.078282359351,0.217997747,12720
180,0.0812294342889,0.234968685,13428
190,0.0884194147705,0.251482177,14117
200,0.0832326345257,0.274936526,14799
210,0.0879921273402,0.288897902,15505
220,0.088704982725,0.294602287,16209
230,0.0918239385065,0.302744427,16903
240,0.0919247849033,0.311085478,17616
250,0.0917065749738,0.318857654,18314
260,0.0904161712307,0.325133358,19022
270,0.0797831132492,0.332415344,19709
280,0.0857335103189,0.338850372,20426
290,0.0768728052722,0.34914192,21130
300,0.0794723469437,0.360177306,21836
310,0.0788562875215,0.367650873,22539
320,0.0838741883965,0.37641076,23241
330,0.0842897483373,0.384791398,23960
340,0.0852347616882,0.392078761,24667
350,0.0740701449013,0.400780002,25365
360,0.0716447354369,0.409403047,26066
370,0.0764307625851,0.416862929,26753
380,0.0771807185234,0.423173332,27454
390,0.0845261844627,0.430441634,28162
400,0.0773795886409,0.43630681,28861
410,0.0806932942412,0.444111242,29552
420,0.0839069477757,0.451044279,30239
430,0.0909367448819,0.459632136,30930
440,0.0760339642866,0.466253368,31626
450,0.0915672617191,0.472481177,32310
460,0.0845714250329,0.478868799,33010
470,0.0837633283423,0.485382511,33701
480,0.0827828180494,0.493449877,34406
490,0.0787863118398,0.499006668,35095
500,0.0823686815523,0.507529524,35795
510,0.0878735715724,0.513053571,36494
520,0.0922512420198,0.518827844,37192
530,0.0901277837748,0.524609937,37880
540,0.0988728225999,0.530685753,38589
550,0.0916626913213,0.535976189,39286
560,0.0930829090844,0.541648319,39981
570,0.095680281711,0.547283306,40684
580,0.0955401560925,0.553308783,41373
590,0.0923176734589,0.558787867,42086
600,0.0917179953343,0.563829543,42794
610,0.0910412371897,0.5696175,43492
620,0.089657740174,0.575487563,44181
630,0.0890147202984,0.581198791,44891
640,0.0900642596161,0.587676826,45592
650,0.0858460416505,0.593101661,46269
660,0.0892274387486,0.610719181,46982
670,0.0857524972027,0.616202174,47674
680,0.0903843553071,0.62454518,48371
690,0.0914674729364,0.631686414,49066
700,0.0963294675285,0.636890835,49754
710,0.0937541807689,0.641962812,50465
720,0.0917367808444,0.647722423,51152
730,0.0945807150419,0.654200947,51834
740,0.0856601456055,0.660829999,52540
750,0.0856157176716,0.666608182,53244
760,0.0892269916514,0.671978769,53939
770,0.0892470921186,0.679173762,54634
780,0.0897086561532,0.68455168,55332
790,0.0914359518424,0.690105538,56047
800,0.086682034155,0.697481848,56755
810,0.0859923069124,0.705051204,57464
820,0.0884733912385,0.711807323,58150
830,0.0865291463449,0.716922796,58858
840,0.0905948237815,0.72195372,59564
850,0.0883161390821,0.727829159,60265
860,0.0833984758198,0.733579974,60962
870,0.083944690549,0.739066877,61663
880,0.0851435041867,0.74427032,62359
890,0.0855207400718,0.749418049,63064
900,0.0848744147705,0.754789125,63768
910,0.085242390079,0.759788771,64469
920,0.0850951020856,0.765127102,65157
930,0.0839444908596,0.770183439,65856
940,0.0907304278375,0.775463612,66548
950,0.0829432276014,0.780930478,67248
960,0.0838985192354,0.786919301,67944
970,0.0953058984332,0.792059211,68630
980,0.0843226892204,0.797015849,69331
990,0.0881412296195,0.802378616,70038
1000,0.0845612919299,0.807728676,70739
