iterations,fitness,time,fevals
0,0.030819866441,0.00512573599997,686
10,0.0380245189523,0.00996116999994,1261
20,0.0435388567927,0.014426151,1830
30,0.0460542957939,0.0194150449999,2401
40,0.0503530743729,0.0238394629999,2973
50,0.0533047580312,0.0282560619999,3560
60,0.0522769780305,0.0334311599999,4124
70,0.0564021000373,0.0383574969998,4700
80,0.0559301114162,0.0454395949998,5299
90,0.0591622535122,0.0498146519998,5857
100,0.0545261528765,0.0544575289998,6444
110,0.0581830258926,0.0597782659998,7018
120,0.066931542354,0.0642119689998,7606
130,0.0681660374384,0.0681520609998,8181
140,0.0649946795389,0.0721395589998,8761
150,0.0776325423073,0.0774221759997,9339
160,0.0715629836715,0.0827609959998,9924
170,0.0746064757515,0.0870177819997,10514
180,0.0698607792392,0.0917256599997,11093
190,0.0731040964289,0.0961994389997,11681
200,0.0774142030127,0.100795399,12267
210,0.0750976133881,0.104965191,12851
220,0.0761859303951,0.109261074,13421
230,0.073670601669,0.113622935,13998
240,0.0727322226442,0.118102089,14570
250,0.0751468002181,0.123935497,15167
260,0.0735445378334,0.128884315,15727
270,0.0762092020481,0.132894783,16307
280,0.0765938193287,0.13754548,16873
290,0.079979687161,0.141537866,17437
300,0.0771000292282,0.145347958,18020
310,0.0786041529982,0.148996771,18604
320,0.0873903820152,0.152779982,19175
330,0.0792740391308,0.157518161,19756
340,0.0755694418293,0.161353666,20334
350,0.071401041129,0.165659813,20916
360,0.0762272674806,0.169606259,21496
370,0.0758807183475,0.175800835,22063
380,0.0767281226592,0.181737365,22636
390,0.0783017496526,0.185616366,23221
400,0.0709805597205,0.191106201,23811
410,0.0760922053441,0.195079038,24376
420,0.085205808237,0.199541576,24958
430,0.080566823307,0.203696707,25532
440,0.0798522557219,0.207413942,26098
450,0.0786197443081,0.210983581,26683
460,0.0850390829821,0.214909989,27252
470,0.0815984668904,0.219268429,27827
480,0.0851186286024,0.223249085,28390
490,0.087036468767,0.226922822,28976
500,0.0892522543977,0.231051073,29542
510,0.0833191135364,0.235570303,30132
520,0.0873606315693,0.239550471,30717
530,0.0857749902905,0.243139171,31301
540,0.088547083771,0.24716088,31878
550,0.083848081297,0.251887328,32456
560,0.0791263847504,0.255791255,33030
570,0.089253653131,0.259403413,33612
580,0.090739959164,0.263046361,34203
590,0.0810704184929,0.266711302,34777
600,0.0813974028806,0.270578085,35337
610,0.0841213425702,0.274631561,35907
620,0.085372281681,0.278562856,36473
630,0.07940981914,0.282409602,37050
640,0.0838028884961,0.286244618,37615
650,0.0838844563987,0.296296203,38192
660,0.0803701869474,0.300260731,38774
670,0.0899657278667,0.303915408,39330
680,0.0837514708159,0.307902906,39903
690,0.0789052216136,0.313631239,40493
700,0.0798662403149,0.317444752,41071
710,0.0789956429782,0.321703981,41654
720,0.0787232667943,0.328094535,42239
730,0.0783302693033,0.334985053,42817
740,0.0777142182179,0.34374885,43385
750,0.0785305610191,0.349496244,43972
760,0.0800033781722,0.35364551,44543
770,0.0798967518974,0.359246775,45106
780,0.0836538885734,0.364793791,45672
790,0.0839157104713,0.371566527,46269
800,0.0804341980733,0.377712719,46859
810,0.0873770406852,0.383335977,47439
820,0.0862888790514,0.388610774,48017
830,0.0863122275686,0.393375832,48596
840,0.0889090348849,0.398684839,49178
850,0.0900418990366,0.40382426,49758
860,0.0839661804348,0.408290708,50339
870,0.0866163779573,0.413783965,50923
880,0.0877700778695,0.418624775,51513
890,0.0814017415019,0.422520393,52107
900,0.0825663266186,0.427888537,52684
910,0.0844576612011,0.43293901,53260
920,0.0873545314191,0.43843471,53841
930,0.0900190364225,0.443156272,54426
940,0.0867986485208,0.447989262,54984
950,0.0892575092781,0.45296496,55561
960,0.083385003315,0.458505623,56144
970,0.0849766508709,0.464438243,56728
980,0.0918843714191,0.470165599,57312
990,0.0847790793572,0.475333366,57899
1000,0.0850554604423,0.479256842,58480
