iterations,fitness,time,fevals
0,21.0,0.148669816,1000
10,28.0,0.280741101,2100
20,31.0,0.403027156,3200
30,33.0,0.536543109,4300
40,34.0,0.654201437,5400
50,36.0,0.754769578,6500
60,34.0,0.853551433,7600
70,34.0,0.954326794,8700
80,34.0,1.047380316,9800
90,33.0,1.146445631,10900
100,34.0,1.241980405,12000
110,35.0,1.338857703,13100
120,35.0,1.438954715,14200
130,34.0,1.536884725,15300
140,35.0,1.637725086,16400
150,34.0,1.734293023,17500
160,33.0,1.837437717,18600
170,34.0,1.935340358,19700
180,34.0,2.036809707,20800
190,39.0,2.133767645,21900
200,33.0,2.226705829,23000
210,34.0,2.327874612,24100
220,33.0,2.437175761,25200
230,33.0,2.548960605,26300
240,34.0,2.654669145,27400
250,33.0,2.754158673,28500
260,33.0,2.851892215,29600
270,34.0,2.947697742,30700
280,34.0,3.05056533,31800
290,33.0,3.152161747,32900
300,33.0,3.249341077,34000
310,34.0,3.352979871,35100
320,34.0,3.451980187,36200
330,39.0,3.549855948,37300
340,34.0,3.651833569,38400
350,34.0,3.747060935,39500
360,43.0,3.845568128,40600
370,34.0,3.941240233,41700
380,35.0,4.041207733,42800
390,34.0,4.137923752,43900
400,33.0,4.240027464,45000
410,34.0,4.341638054,46100
420,35.0,4.43797629,47200
430,34.0,4.536579761,48300
440,34.0,4.635670979,49400
450,34.0,4.731255602,50500
460,36.0,4.828312263,51600
470,34.0,4.924491663,52700
480,34.0,5.021709113,53800
490,34.0,5.117983815,54900
500,36.0,5.215063934,56000
510,33.0,5.309125206,57100
520,34.0,5.411762605,58200
530,34.0,5.510570852,59300
540,34.0,5.605595398,60400
550,33.0,5.713289134,61500
560,34.0,5.813990208,62600
570,33.0,5.915356924,63700
580,36.0,6.020378807,64800
590,35.0,6.126521822,65900
600,34.0,6.232262617,67000
610,35.0,6.334268584,68100
620,36.0,6.450785253,69200
630,34.0,6.560956819,70300
640,35.0,6.669880185,71400
650,36.0,6.764118863,72500
660,37.0,6.863338616,73600
670,35.0,6.961888817,74700
680,35.0,7.058942545,75800
690,35.0,7.1539407,76900
700,35.0,7.2491363,78000
710,36.0,7.354313597,79100
720,35.0,7.45465888,80200
730,34.0,7.550078315,81300
740,35.0,7.646364747,82400
750,39.0,7.746684128,83500
760,34.0,7.843268681,84600
770,34.0,7.939137253,85700
780,34.0,8.036557035,86800
790,35.0,8.134522233,87900
800,36.0,8.229320011,89000
810,37.0,8.329001119,90100
820,36.0,8.425051497,91200
830,36.0,8.520108787,92300
840,35.0,8.617917593,93400
850,36.0,8.712573641,94500
860,35.0,8.811392151,95600
870,35.0,8.909849983,96700
880,36.0,9.013304528,97800
890,36.0,9.109825547,98900
900,36.0,9.218500152,100000
910,35.0,9.322966845,101100
920,36.0,9.418257746,102200
930,36.0,9.517015165,103300
940,35.0,9.619956061,104400
950,35.0,9.719665514,105500
960,36.0,9.826670639,106600
970,36.0,9.923340719,107700
980,36.0,10.025503567,108800
990,36.0,10.123547939,109900
1000,37.0,10.221189602,111000
