iterations,fitness,time,fevals
0,17.0,6.8422e-05,11
10,17.0,0.000139287,21
20,17.0,0.00025316,31
30,17.0,0.000362146000001,41
40,17.0,0.000430568000001,51
50,18.0,0.000491659000001,61
60,18.0,0.000577185,71
70,18.0,0.000666622000001,81
80,18.0,0.000741886000001,91
90,18.0,0.000817149000001,101
100,18.0,0.001021924,111
110,18.0,0.001083503,121
120,18.0,0.001164142,131
130,18.0,0.001241849,141
140,18.0,0.001313203,151
150,18.0,0.001373316,161
160,20.0,0.001447602,171
170,20.0,0.001550722,181
180,20.0,0.001613279,191
190,21.0,0.001717377,201
200,21.0,0.001790197,211
210,22.0,0.001855686,221
220,22.0,0.001912378,231
230,22.0,0.001994972,241
240,22.0,0.002054108,251
250,22.0,0.002120575,261
260,22.0,0.002183131,271
270,22.0,0.002243733,281
280,22.0,0.002317041,291
290,22.0,0.002384485,301
300,24.0,0.002450952,311
310,24.0,0.002523772,321
320,24.0,0.00260099,331
330,24.0,0.002743697,341
340,24.0,0.002821404,351
350,24.0,0.002892758,361
360,24.0,0.002952382,371
370,24.0,0.003027157,381
380,24.0,0.003089225,391
390,24.0,0.00316009,401
400,25.0,0.003239752,411
410,25.0,0.003487046,421
420,25.0,0.003568663,431
430,25.0,0.003660055,441
440,25.0,0.003785168,451
450,25.0,0.003934228,461
460,25.0,0.003999717,471
470,26.0,0.004074003,481
480,27.0,0.004141936,491
490,36.0,0.0042172,501
500,37.0,0.004285132,511
510,37.0,0.00438581,521
520,37.0,0.004494796,531
530,37.0,0.004553932,541
540,37.0,0.004611113,551
550,37.0,0.004670249,561
560,37.0,0.004738181,571
570,37.0,0.004810024,581
580,37.0,0.004879423,591
590,37.0,0.004952731,601
600,37.0,0.005023107,611
610,37.0,0.005164837,621
620,37.0,0.005234725,631
630,37.0,0.005298748,641
640,37.0,0.005373034,651
650,37.0,0.005470779,661
660,37.0,0.005529914,671
670,37.0,0.005613975,681
680,38.0,0.005725892,691
690,41.0,0.005841231,701
700,41.0,0.005942886,711
710,41.0,0.006007886,721
720,42.0,0.006072886,731
730,46.0,0.006137398,741
740,46.0,0.006202398,751
750,46.0,0.006258113,761
760,46.0,0.006312362,771
770,46.0,0.006375407,781
780,47.0,0.006430144,791
790,47.0,0.006514204,801
800,47.0,0.006578227,811
810,47.0,0.006635897,821
820,47.0,0.006717025,831
830,47.0,0.006835297,841
840,47.0,0.006897365,851
850,47.0,0.007023945,861
860,47.0,0.0070909,871
870,47.0,0.007159322,881
880,47.0,0.007293722,891
890,47.0,0.007359211,901
900,47.0,0.007423234,911
910,47.0,0.007484325,921
920,47.0,0.007539062,931
930,47.0,0.007603573,941
940,47.0,0.007668573,951
950,47.0,0.007730152,961
960,47.0,0.007785867,971
970,47.0,0.007889965,981
980,47.0,0.007953499,991
990,47.0,0.008069815,1001
1000,47.0,0.008133838,1011
