iterations,fitness,time,fevals
0,0.0201479693608,4.93610000376e-05,11
10,0.0198766784404,0.000122670000053,21
20,0.0196780793802,0.000176430000067,31
30,0.0200808750137,0.00024045300006,41
40,0.0201071573562,0.000293724000016,51
50,0.0193649571876,0.000335265000047,61
60,0.0202602283703,0.000389513000073,71
70,0.0218300710255,0.000444250000101,81
80,0.0217777934166,0.000500453000143,91
90,0.0208313851405,0.000555679000172,101
100,0.0198542128519,0.000611882000157,111
110,0.0191776723071,0.000665642000172,121
120,0.0195354899408,0.000721845000214,131
130,0.0199319641425,0.000784401000203,141
140,0.0212569638606,0.000839138000174,151
150,0.02029445989,0.000883124000211,161
160,0.0205960558452,0.000952523000194,171
170,0.0214790796575,0.00101898900016,181
180,0.0221602561536,0.00106248600014,191
190,0.0213624955423,0.00111575700015,201
200,0.0212345054062,0.00115925400019,211
210,0.0202860124693,0.00121594600017,221
220,0.0204637227065,0.00127410400017,231
230,0.0192973384866,0.00132786400019,241
240,0.0197064679243,0.00140899200017,251
250,0.0199525396042,0.00146812800017,261
260,0.0198017223676,0.00154632400012,271
270,0.0189162184768,0.00158982000011,281
280,0.0188399161858,0.00164455700013,291
290,0.0189163321773,0.00170760200012,301
300,0.0193550301936,0.00177113600012,311
310,0.0196002400509,0.00183076100012,321
320,0.0190751829975,0.00189576200012,331
330,0.0196198534253,0.00194414500015,341
340,0.0189689009281,0.00202673900014,351
350,0.0203610939124,0.00208343000014,361
360,0.0210273786092,0.00212301700014,371
370,0.0206445867896,0.00218752900014,381
380,0.0204739716617,0.00225301800015,391
390,0.0198324947848,0.00231704100014,401
400,0.0194866734935,0.00237617600015,411
410,0.019656672345,0.00243140200018,421
420,0.0209704671611,0.00248809400017,431
430,0.0205597117185,0.00254429700021,441
440,0.0202231592589,0.0025877930002,451
450,0.0190840059058,0.00264644000021,461
460,0.0193462456538,0.0027691100002,471
470,0.0184399828048,0.00283166700024,481
480,0.0184382330473,0.00288102900026,491
490,0.0184412712128,0.00293918700027,501
500,0.0186124171422,0.00298610400029,511
510,0.0182158715695,0.00302862300026,521
520,0.0182035194541,0.00308727000026,531
530,0.018691033237,0.0031293000003,541
540,0.0185043237354,0.00318648000029,551
550,0.0193879126858,0.00324854800027,561
560,0.0197899443169,0.00330524000026,571
570,0.0194390103698,0.00336339800026,581
580,0.0194531451731,0.00340884900021,591
590,0.0191543910585,0.00351441400022,601
600,0.0193641727105,0.00357306100022,611
610,0.0200622898778,0.0037118580002,621
620,0.0200784140402,0.00377343700018,631
630,0.0211119852529,0.00387509200021,641
640,0.0213370561724,0.00392347500025,651
650,0.0220188580908,0.00402757300026,661
660,0.0230208234564,0.00407106900025,671
670,0.0231944753921,0.00412629500022,681
680,0.0233636076705,0.00418249800026,691
690,0.0234050089873,0.00423772400029,701
700,0.0238560142738,0.0042778000003,711
710,0.0246030990597,0.0043300940003,721
720,0.024798850407,0.0043701700003,731
730,0.0254420729451,0.00442001900029,741
740,0.0262822814399,0.0044791550003,751
750,0.0263741207387,0.00452362900035,761
760,0.0266256460448,0.00458374200036,771
770,0.0270332420163,0.00465754000038,781
780,0.0279238179166,0.00470103600037,791
790,0.0279238179166,0.00474844200039,801
800,0.0283106509307,0.00480904400041,811
810,0.0283815478808,0.00485156300039,821
820,0.0284475920787,0.00489603700044,831
830,0.0287685537428,0.00498156300046,841
840,0.0294199285061,0.00504314200049,851
850,0.0294199285061,0.00508859300044,861
860,0.0298497229609,0.00514381900041,871
870,0.030450291353,0.00520344300043,881
880,0.0305729021511,0.00525915800046,891
890,0.0312218390018,0.00530705300048,901
900,0.0313324234742,0.00538182800045,911
910,0.0313324234742,0.0054468280004,921
920,0.031374606706,0.00550156500037,931
930,0.0315487777849,0.00555972300037,941
940,0.0321998441849,0.00561543700042,951
950,0.0324637960193,0.00568825700043,961
960,0.0328419019796,0.00573566300039,971
970,0.0335222404178,0.00577573800041,981
980,0.0335222404178,0.00583682900043,991
990,0.0336124901762,0.00590280700044,1001
1000,0.0337270573873,0.00596389800046,1011
