iterations,fitness,time,fevals
0,13.0,3.32329999999e-05,11
10,16.0,6.89099999995e-05,21
20,20.0,0.000118759999999,31
30,20.0,0.000166654999997,41
40,20.0,0.000212105999996,51
50,20.0,0.000352858999996,61
60,21.0,0.000391467999997,71
70,22.0,0.000456467999999,81
80,26.0,0.00050925,91
90,26.0,0.0005591,101
100,27.0,0.000595754999999,111
110,27.0,0.000659288999998,121
120,27.0,0.000714025999997,131
130,27.0,0.000780491999997,141
140,27.0,0.000818123999995,151
150,27.0,0.000853800999995,161
160,27.0,0.000913424999993,171
170,27.0,0.000951055999991,181
180,27.0,0.00100090599999,191
190,27.0,0.00104440199999,201
200,27.0,0.00108887499999,211
210,27.0,0.00112748499999,221
220,27.0,0.001211057,231
230,27.0,0.00125943999999,241
240,28.0,0.001301959,251
250,30.0,0.00134692199999,261
260,30.0,0.00139677199999,271
270,30.0,0.00144271199999,281
280,30.0,0.00151406599999,291
290,36.0,0.00155951799999,301
300,36.0,0.001624519,311
310,36.0,0.001674369,321
320,36.0,0.00175549699999,331
330,39.0,0.00180143699999,341
340,40.0,0.00184395599999,351
350,40.0,0.00189136199999,361
360,40.0,0.00194121199999,371
370,40.0,0.00200132499999,381
380,40.0,0.00208685199999,391
390,40.0,0.00213425799999,401
400,40.0,0.00218019799999,411
410,40.0,0.00222809299999,421
420,40.0,0.00227256699999,431
430,40.0,0.00231948499999,441
440,40.0,0.00236933499999,451
450,40.0,0.00240940999999,461
460,40.0,0.00245534999999,471
470,44.0,0.00250128999999,481
480,44.0,0.00254967399999,491
490,44.0,0.00258877199999,501
500,44.0,0.00263520099999,511
510,44.0,0.00267771999999,521
520,44.0,0.00272317099999,531
530,44.0,0.00280185599999,541
540,44.0,0.00284828499998,551
550,44.0,0.00290008999999,561
560,44.0,0.00295140599999,571
570,44.0,0.00299587999999,581
580,44.0,0.00307065499999,591
590,44.0,0.00311610599999,601
600,44.0,0.00329742199999,611
610,44.0,0.00334482799999,621
620,44.0,0.00338734699999,631
630,44.0,0.00343768599999,641
640,44.0,0.00347971699999,651
650,44.0,0.00353738699999,661
660,44.0,0.00359016899999,671
670,44.0,0.00363464299999,681
680,44.0,0.00367911699999,691
690,44.0,0.00372407999999,701
700,44.0,0.00377539599999,711
710,45.0,0.00382622399999,721
720,45.0,0.00387753999999,731
730,45.0,0.00393374399999,741
740,45.0,0.00402464699999,751
750,45.0,0.00407498599999,761
760,45.0,0.00412385799999,771
770,45.0,0.00418299399999,781
780,45.0,0.004229912,791
790,45.0,0.004289537,801
800,45.0,0.004350139,811
810,45.0,0.004412207,821
820,45.0,0.004464989,831
830,45.0,0.004612584,841
840,45.0,0.004718637,851
850,45.0,0.004775818,861
860,45.0,0.004823224,871
870,45.0,0.00488675799999,881
880,45.0,0.00495127,891
890,45.0,0.005011383,901
900,45.0,0.00505536799999,911
910,46.0,0.00510326299999,921
920,46.0,0.00516337599999,931
930,46.0,0.00521322599999,941
940,46.0,0.00527480499999,951
950,46.0,0.00533149699999,961
960,46.0,0.00538818899999,971
970,46.0,0.00543950499999,981
980,46.0,0.005486422,991
990,46.0,0.005559242,1001
1000,46.0,0.005619356,1011
