iterations,fitness,time,fevals
0,14.0,3.90979999998e-05,11
10,14.0,0.000116316,21
20,15.0,0.000189625,31
30,15.0,0.000264887999999,41
40,16.0,0.000329399,51
50,16.0,0.000407594,61
60,16.0,0.00047455,71
70,16.0,0.000540039,81
80,16.0,0.000607971,91
90,16.0,0.000680791,101
100,16.0,0.000751656,111
110,16.0,0.000828874,121
120,16.0,0.000896807,131
130,16.0,0.001028273,141
140,16.0,0.001094251,151
150,16.0,0.001161695,161
160,16.0,0.00123256,171
170,16.0,0.001322974,181
180,16.0,0.001380644,191
190,16.0,0.001490119,201
200,16.0,0.001556585,211
210,16.0,0.001609367,221
220,16.0,0.001666548,231
230,16.0,0.001728127,241
240,17.0,0.001799969,251
250,18.0,0.001924594,261
260,18.0,0.001990083,271
270,18.0,0.002120084,281
280,18.0,0.002187528,291
290,18.0,0.002246663,301
300,18.0,0.002316062,311
310,18.0,0.00238595,321
320,18.0,0.002457793,331
330,18.0,0.002525726,341
340,19.0,0.002579975,351
350,20.0,0.002653772,361
360,20.0,0.002716329,371
370,23.0,0.002773021,381
380,23.0,0.002840953,391
390,23.0,0.002911818,401
400,27.0,0.002967532,411
410,28.0,0.003030577,421
420,28.0,0.003093134,431
430,28.0,0.003167909,441
440,28.0,0.003227533,451
450,28.0,0.003291067,461
460,28.0,0.003414225,471
470,28.0,0.00348118,481
480,28.0,0.003540316,491
490,28.0,0.003618023,501
500,28.0,0.003696708,511
510,28.0,0.003773926,521
520,28.0,0.003838438,531
530,28.0,0.003900995,541
540,28.0,0.004014379,551
550,28.0,0.004079379,561
560,28.0,0.004136071,571
570,28.0,0.004233327,581
580,28.0,0.004287086,591
590,29.0,0.004375057,601
600,29.0,0.004441524,611
610,29.0,0.004509946,621
620,29.0,0.004617465,631
630,29.0,0.00470006,641
640,29.0,0.004782655,651
650,29.0,0.004860851,661
660,29.0,0.004925363,671
670,29.0,0.005021641,681
680,29.0,0.005097882,691
690,29.0,0.00515995,701
700,30.0,0.00522153,711
710,30.0,0.005302658,721
720,30.0,0.00537841,731
730,30.0,0.005461982,741
740,30.0,0.005534314,751
750,30.0,0.005601758,761
760,30.0,0.005717097,771
770,30.0,0.005782585,781
780,30.0,0.005846119,791
790,30.0,0.005913563,801
800,30.0,0.005987849,811
810,30.0,0.006130068,821
820,30.0,0.006265445,831
830,30.0,0.0063671,841
840,30.0,0.006610973,851
850,30.0,0.006875861,861
860,30.0,0.006946726,871
870,32.0,0.007043982,881
880,32.0,0.007116313,891
890,32.0,0.007182779,901
900,32.0,0.007251689,911
910,32.0,0.007321088,921
920,32.0,0.007384623,931
930,32.0,0.007453045,941
940,33.0,0.007556165,951
950,33.0,0.00762214200001,961
960,33.0,0.007687631,971
970,33.0,0.00776240600001,981
980,33.0,0.00784011300001,991
990,33.0,0.00789533900001,1001
1000,33.0,0.00795642900001,1011
