iterations,fitness,time,fevals
0,21.0,0.157477109,1000
10,22.0,0.338036648,2100
20,37.0,0.508508438,3200
30,38.0,0.655388058,4300
40,44.0,0.797821268,5400
50,45.0,0.918278029,6500
60,50.0,1.030510544,7600
70,70.0,1.15857527,8700
80,70.0,1.270103534,9800
90,71.0,1.377504525,10900
100,69.0,1.492445059,12000
110,53.0,1.611439558,13100
120,52.0,1.729478114,14200
130,52.0,1.841126605,15300
140,52.0,1.952365056,16400
150,53.0,2.062888504,17500
160,53.0,2.167521362,18600
170,49.0,2.272520764,19700
180,51.0,2.382048192,20800
190,51.0,2.493947398,21900
200,53.0,2.607034202,23000
210,55.0,2.713760754,24100
220,54.0,2.814983785,25200
230,55.0,2.920983116,26300
240,55.0,3.041619728,27400
250,55.0,3.158738016,28500
260,56.0,3.269348457,29600
270,57.0,3.371304574,30700
280,54.0,3.476579127,31800
290,58.0,3.5814671,32900
300,56.0,3.698798472,34000
310,58.0,3.806541081,35100
320,56.0,3.916122758,36200
330,56.0,4.026498612,37300
340,57.0,4.137373941,38400
350,57.0,4.240852434,39500
360,55.0,4.356330565,40600
370,58.0,4.472097043,41700
380,57.0,4.581108868,42800
390,57.0,4.693639994,43900
400,59.0,4.808416317,45000
410,59.0,4.922964406,46100
420,54.0,5.028762871,47200
430,55.0,5.140219781,48300
440,58.0,5.247442387,49400
450,58.0,5.34825489,50500
460,57.0,5.457271602,51600
470,57.0,5.558825011,52700
480,57.0,5.662414444,53800
490,57.0,5.766177374,54900
500,57.0,5.867660407,56000
510,57.0,5.96503767,57100
520,58.0,6.073579342,58200
530,59.0,6.174268198,59300
540,58.0,6.276687625,60400
550,61.0,6.381190971,61500
560,55.0,6.479668352,62600
570,61.0,6.585614412,63700
580,60.0,6.696473124,64800
590,62.0,6.801141659,65900
600,58.0,6.902282096,67000
610,66.0,7.002583883,68100
620,60.0,7.105067822,69200
630,61.0,7.220078733,70300
640,60.0,7.326000845,71400
650,61.0,7.438093097,72500
660,61.0,7.540095643,73600
670,58.0,7.643587331,74700
680,62.0,7.753656265,75800
690,60.0,7.857221751,76900
700,59.0,7.960002346,78000
710,57.0,8.062450608,79100
720,59.0,8.162386341,80200
730,60.0,8.259727927,81300
740,60.0,8.36154818,82400
750,60.0,8.459577889,83500
760,58.0,8.561628819,84600
770,60.0,8.66413133,85700
780,59.0,8.763876461,86800
790,60.0,8.862887528,87900
800,62.0,8.980439314,89000
810,57.0,9.093302283,90100
820,60.0,9.201371848,91200
830,61.0,9.315310498,92300
840,59.0,9.435741845,93400
850,59.0,9.534042796,94500
860,59.0,9.632306115,95600
870,59.0,9.763827586,96700
880,60.0,9.89288149,97800
890,61.0,10.016911312,98900
900,60.0,10.148440603,100000
910,59.0,10.263672906,101100
920,60.0,10.362583296,102200
930,60.0,10.46498122,103300
940,61.0,10.56712012,104400
950,58.0,10.673134601,105500
960,60.0,10.783150753,106600
970,57.0,10.892855099,107700
980,58.0,11.004486972,108800
990,59.0,11.111022921,109900
1000,58.0,11.218256768,111000
