iterations,fitness,time,fevals
0,0.0187599661653,0.000961319999988,11
10,0.0203683857404,0.00152433,21
20,0.0206483193582,0.00209320499999,31
30,0.0210864567345,0.00262835800004,41
40,0.0233093156831,0.00336584200005,51
50,0.0233663229063,0.00414144700005,61
60,0.0241844783926,0.00465314100006,71
70,0.0243319825802,0.00518878200006,81
80,0.0243449586106,0.00574055100009,91
90,0.0245511325634,0.00634119300014,101
100,0.0250213609239,0.00718326400016,111
110,0.0250213609239,0.00746428000019,121
120,0.0250287325943,0.0076905590002,131
130,0.0255130849359,0.00790706300023,141
140,0.0256858194717,0.00815973300024,151
150,0.0260452806466,0.00851063700026,161
160,0.026484794412,0.00873056200027,171
170,0.026484794412,0.00897834500029,181
180,0.026484794412,0.00924030100026,191
190,0.026484794412,0.00947049000024,201
200,0.0264927780902,0.00972218300024,211
210,0.0264927780902,0.0100486510003,221
220,0.0265021135379,0.0102993660003,231
230,0.0269618024088,0.0105945560003,241
240,0.0273257235441,0.0108819260003,251
250,0.0273373776201,0.0111986190003,261
260,0.027556328964,0.0115905760003,271
270,0.027556328964,0.0118461780003,281
280,0.0283245073856,0.0120265170003,291
290,0.0283245073856,0.0123265930003,301
300,0.0290648486787,0.0130391520003,311
310,0.0292117636946,0.0133587770003,321
320,0.0298085095563,0.0137829890003,331
330,0.02982472929,0.0139403580002,341
340,0.03038658656,0.0141812990003,351
350,0.0306118810925,0.0144349460003,361
360,0.0316052541858,0.0146734430003,371
370,0.0316052541858,0.0149632560003,381
380,0.0316052541858,0.0153561900003,391
390,0.0316052541858,0.0157320190003,401
400,0.0319138806171,0.0159773580002,411
410,0.0319302774645,0.0162950280002,421
420,0.0321465408271,0.0165315710003,431
430,0.0321465408271,0.0167715340003,441
440,0.032165853256,0.0170183390003,451
450,0.0324404568868,0.0172328890003,461
460,0.0325003339782,0.0174445070003,471
470,0.0325003339782,0.0177030420003,481
480,0.0331699578636,0.0179175910002,491
490,0.0331699578636,0.0180754490002,501
500,0.0333083823503,0.0182836460002,511
510,0.0333083823503,0.0185441360001,521
520,0.0333516926871,0.0187283850001,531
530,0.0333516926871,0.0189517320002,541
540,0.0333516926871,0.0192987260002,551
550,0.0339638042831,0.0194673360002,561
560,0.0339638042831,0.0195768100002,571
570,0.0350390502003,0.0196970360002,581
580,0.0351413457774,0.0198197050002,591
590,0.0351413457774,0.0201838040002,601
600,0.0357904613198,0.0203265110002,611
610,0.0369176080051,0.0204183910002,621
620,0.0371710899435,0.0205136930002,631
630,0.0372873809919,0.0206055740002,641
640,0.0372873809919,0.0206886570002,651
650,0.0372873809919,0.0207795590002,661
660,0.0375945331033,0.0208680180002,671
670,0.0377435079951,0.0209584320002,681
680,0.0377435079951,0.0210488460002,691
690,0.0377435079951,0.0211558760002,701
700,0.0377435079951,0.0212502000002,711
710,0.0380477252102,0.0213381700003,721
720,0.0383363447326,0.0214667040003,731
730,0.0384877836477,0.0215688470003,741
740,0.0386004007546,0.0216377570003,751
750,0.0390280885642,0.0217364790003,761
760,0.03907580229,0.0218264040003,771
770,0.0391652266533,0.0219378330003,781
780,0.0393349339886,0.0220253150003,791
790,0.0393798682208,0.0221465190003,801
800,0.0407836185078,0.0222520840003,811
810,0.0407836185078,0.0223889260002,821
820,0.0408809604857,0.0224793400002,831
830,0.0408881062472,0.0225692660002,841
840,0.0410226236828,0.0226489280002,851
850,0.0410226236828,0.0227368980002,861
860,0.0410393653808,0.0228380640003,871
870,0.0410393653808,0.0229074620003,881
880,0.0410393653808,0.0229778390002,891
890,0.0410873784825,0.0230726510002,901
900,0.0411547744789,0.0231669750002,911
910,0.0411547744789,0.0232818250002,921
920,0.0411547744789,0.0233922760002,931
930,0.0411547744789,0.0234758470002,941
940,0.0411547744789,0.0235584410001,951
950,0.0411547744789,0.0236297950001,961
960,0.0411547744789,0.0237578410001,971
970,0.0411547744789,0.0238756230001,981
980,0.0411547744789,0.0239689690001,991
990,0.0411547744789,0.0240427660001,1001
1000,0.041503257438,0.0241023900001,1011
