iterations,fitness,time,fevals
0,12.0,3.22560000008e-05,11
10,14.0,9.97000000016e-05,21
20,14.0,0.000157369000002,31
30,15.0,0.000201843000003,41
40,15.0,0.000256092000004,51
50,15.0,0.000334776000004,61
60,17.0,0.000391468000005,71
70,17.0,0.000464288000005,81
80,17.0,0.000524401000005,91
90,17.0,0.000592822000005,101
100,17.0,0.000641206000006,111
110,17.0,0.000703763000006,121
120,17.0,0.000757523000006,131
130,17.0,0.000809328000006,141
140,17.0,0.000854779000006,151
150,17.0,0.000901697000005,161
160,17.0,0.000958389000006,171
170,17.0,0.00102094500001,181
180,17.0,0.00108252400001,191
190,17.0,0.00113677200001,201
200,17.0,0.00119150900001,211
210,17.0,0.00129365200001,221
220,17.0,0.00135962900001,231
230,17.0,0.00141827600001,241
240,17.0,0.00147350100001,251
250,17.0,0.00152188400001,261
260,17.0,0.00157564300001,271
270,17.0,0.00163722200001,281
280,17.0,0.00169586900001,291
290,17.0,0.00173936500001,301
300,17.0,0.00184492900001,311
310,17.0,0.00189233500001,321
320,17.0,0.00194071900001,331
330,17.0,0.00200718500001,341
340,17.0,0.00206925300001,351
350,17.0,0.00212350200001,361
360,17.0,0.00218068200001,371
370,17.0,0.00223444200001,381
380,17.0,0.00229162300001,391
390,17.0,0.00233951800001,401
400,17.0,0.00240842800001,411
410,17.0,0.00250324000001,421
420,17.0,0.00257410500001,431
430,17.0,0.00265327800001,441
440,17.0,0.002725609,451
450,17.0,0.002796474,461
460,17.0,0.002870271,471
470,17.0,0.00294162500001,481
480,17.0,0.00301395600001,491
490,17.0,0.00309459500001,501
500,17.0,0.00321286700001,511
510,17.0,0.003277867,521
520,17.0,0.003390762,531
530,17.0,0.003479221,541
540,17.0,0.003560838,551
550,17.0,0.003640989,561
560,17.0,0.003699636,571
570,17.0,0.00377099,581
580,17.0,0.003844299,591
590,17.0,0.00392445,601
600,17.0,0.003996292,611
610,17.0,0.004091593,621
620,17.0,0.004159526,631
630,17.0,0.004228925,641
640,17.0,0.004286105,651
650,17.0,0.004343286,661
660,19.0,0.004398023,671
670,19.0,0.004473775,681
680,19.0,0.00454855,691
690,20.0,0.004627234,701
700,20.0,0.00470152,711
710,20.0,0.004769452,721
720,21.0,0.004837385,731
730,21.0,0.004925356,741
740,21.0,0.004998664,751
750,21.0,0.005078814,761
760,21.0,0.005151145,771
770,21.0,0.005227875,781
780,21.0,0.005300694,791
790,21.0,0.005412611,801
800,22.0,0.005482988,811
810,23.0,0.005551898,821
820,23.0,0.005630094,831
830,23.0,0.005687763,841
840,23.0,0.00577719900001,851
850,23.0,0.00583731200001,861
860,23.0,0.00591355300001,871
870,23.0,0.00598686200001,881
880,23.0,0.00606603500001,891
890,23.0,0.00614081000001,901
900,23.0,0.006214119,911
910,23.0,0.006283518,921
920,23.0,0.006393481,931
930,23.0,0.006466301,941
940,23.0,0.0065357,951
950,23.0,0.006596302,961
960,23.0,0.006654949,971
970,23.0,0.006727769,981
980,23.0,0.006835777,991
990,23.0,0.006910063,1001
1000,23.0,0.006987281,1011
