iterations,fitness,time,fevals
0,14.0,0.000974027,11
10,17.0,0.001679256,21
20,17.0,0.00217189,31
30,17.0,0.002776441,41
40,17.0,0.003427421,51
50,17.0,0.003951333,61
60,17.0,0.00461893,71
70,17.0,0.005225925,81
80,17.0,0.005696566,91
90,17.0,0.006324088,101
100,17.0,0.006943301,111
110,17.0,0.00727661,121
120,17.0,0.007614318,131
130,17.0,0.00780541,141
140,17.0,0.008188081,151
150,17.0,0.009070228,161
160,17.0,0.009320455,171
170,17.0,0.009562862,181
180,18.0,0.009816021,191
190,18.0,0.01005012,201
200,18.0,0.01021873,211
210,18.0,0.01039125,221
220,18.0,0.010664446,231
230,18.0,0.010945951,241
240,18.0,0.011277795,251
250,18.0,0.011676594,261
260,18.0,0.011956144,271
270,18.0,0.012250356,281
280,18.0,0.012492274,291
290,18.0,0.012753741,301
300,18.0,0.013221939,311
310,18.0,0.013569421,321
320,18.0,0.013760023,331
330,18.0,0.013953558,341
340,18.0,0.014095288,351
350,18.0,0.014207694,361
360,18.0,0.014443747,371
370,18.0,0.014573747,381
380,18.0,0.014776079,391
390,18.0,0.015054652,401
400,18.0,0.015141644,411
410,18.0,0.015359126,421
420,18.0,0.015451006,431
430,18.0,0.015581984,441
440,18.0,0.015695857,451
450,18.0,0.01580191,461
460,18.0,0.01591334,471
470,18.0,0.01620462,481
480,18.0,0.016287703,491
490,18.0,0.016389358,501
500,18.0,0.016489547,511
510,18.0,0.016694811,521
520,18.0,0.016888346,531
530,18.0,0.017001241,541
540,18.0,0.017118046,551
550,18.0,0.017228986,561
560,18.0,0.017398085,571
570,18.0,0.017510491,581
580,18.0,0.017622409,591
590,18.0,0.017894628,601
600,18.0,0.018034403,611
610,18.0,0.018204479,621
620,18.0,0.018300269,631
630,18.0,0.018389706,641
640,18.0,0.018483053,651
650,18.0,0.018567602,661
660,18.0,0.018669745,671
670,19.0,0.018774821,681
680,19.0,0.018867189,691
690,19.0,0.018984483,701
700,19.0,0.019075874,711
710,19.0,0.019156513,721
720,19.0,0.019241551,731
730,19.0,0.019329522,741
740,19.0,0.01941065,751
750,19.0,0.019505952,761
760,19.0,0.01974005,771
770,19.0,0.01983584,781
780,19.0,0.019943848,791
790,19.0,0.020020089,801
800,19.0,0.020171594,811
810,19.0,0.020242459,821
820,19.0,0.020334339,831
830,19.0,0.020592385,841
840,19.0,0.020660318,851
850,19.0,0.02072825,861
860,19.0,0.020807912,871
870,19.0,0.02088904,881
880,19.0,0.021035169,891
890,19.0,0.021117763,901
900,19.0,0.021197913,911
910,19.0,0.021271222,921
920,19.0,0.021362125,931
930,19.0,0.021473554,941
940,19.0,0.02157081,951
950,19.0,0.021641186,961
960,19.0,0.021709119,971
970,19.0,0.021786338,981
980,19.0,0.021856714,991
990,19.0,0.021925624,1001
1000,19.0,0.022019947,1011
