iterations,fitness,time,fevals
0,19.0,5.27819999991e-05,11
10,19.0,0.000100676999999,21
20,20.0,0.000189135999998,31
30,22.0,0.000247293999998,41
40,23.0,0.000305451999999,51
50,23.0,0.000402219,61
60,23.0,0.000451091999999,71
70,23.0,0.000515114999997,81
80,23.0,0.000566918999997,91
90,23.0,0.000615790999998,101
100,23.0,0.000721354999998,111
110,23.0,0.000771693999997,121
120,23.0,0.000828385999997,131
130,23.0,0.000891430999996,141
140,29.0,0.000936881999996,151
150,29.0,0.000990152999995,161
160,29.0,0.00104098,171
170,29.0,0.00108789799999,181
180,29.0,0.00113237199999,191
190,29.0,0.00116169499999,201
200,29.0,0.00128387599999,211
210,29.0,0.00132932799999,221
220,29.0,0.00137673399999,231
230,30.0,0.00143195999999,241
240,30.0,0.00147789999999,251
250,31.0,0.00153459199999,261
260,31.0,0.00159079499999,271
270,31.0,0.00164406599999,281
280,33.0,0.00170808899999,291
290,34.0,0.00175402899999,301
300,35.0,0.00179850299999,311
310,35.0,0.00185226199999,321
320,35.0,0.00193143499999,331
330,36.0,0.00198861599999,341
340,38.0,0.00203504499999,351
350,38.0,0.00214403099999,361
360,38.0,0.00219925599999,371
370,38.0,0.00225448199999,381
380,38.0,0.00229406899999,391
390,38.0,0.00239621199999,401
400,38.0,0.00245046099999,411
410,38.0,0.00249297999999,421
420,38.0,0.00259267999999,431
430,38.0,0.00264595099999,441
440,38.0,0.00270264299999,451
450,38.0,0.00275542499999,461
460,38.0,0.00279745599999,471
470,38.0,0.00286538799999,481
480,38.0,0.00300174199999,491
490,38.0,0.00306918599999,501
500,38.0,0.00314102799999,511
510,38.0,0.00320065199999,521
520,38.0,0.00325392299999,531
530,38.0,0.00333162999999,541
540,38.0,0.00346602999999,551
550,38.0,0.00353689499999,561
560,38.0,0.00360580499999,571
570,38.0,0.00365956399999,581
580,38.0,0.00375975299999,591
590,39.0,0.00382670799999,601
600,39.0,0.00394400099999,611
610,39.0,0.00400900099999,621
620,40.0,0.00406324899999,631
630,40.0,0.00412775999999,641
640,40.0,0.00419373799999,651
650,40.0,0.00426069299999,661
660,40.0,0.00432960299999,671
670,40.0,0.00439313699999,681
680,40.0,0.00444934,691
690,40.0,0.00456809999999,701
700,40.0,0.00464091999999,711
710,40.0,0.00471716099999,721
720,40.0,0.004795357,731
730,40.0,0.004856448,741
740,41.0,0.004948328,751
750,41.0,0.00516336599999,761
760,41.0,0.00524204999999,771
770,41.0,0.005342238,781
780,41.0,0.005422877,791
790,41.0,0.005548968,801
800,41.0,0.00562863,811
810,41.0,0.005729795,821
820,41.0,0.005904758,831
830,41.0,0.005987352,841
840,41.0,0.006063105,851
850,41.0,0.006137879,861
860,41.0,0.006305023,871
870,41.0,0.00638664,881
880,41.0,0.006478031,891
890,41.0,0.006584085,901
900,41.0,0.006678898,911
910,41.0,0.006802545,921
920,41.0,0.006945741,931
930,42.0,0.007018561,941
940,42.0,0.007098223,951
950,42.0,0.00716811,961
960,42.0,0.007247772,971
970,42.0,0.007327434,981
980,42.0,0.00739048,991
990,42.0,0.007466232,1001
1000,42.0,0.007552248,1011
