iterations,fitness,time,fevals
0,0.0207367992119,7.67299999893e-05,11
10,0.0216466906759,0.000178874000028,21
20,0.0218807322965,0.000310829,31
30,0.0224419094137,0.000429588999964,41
40,0.0225239608499,0.000561543999993,51
50,0.0229039911812,0.000645604999988,61
60,0.0235180737855,0.000740906999965,71
70,0.0237778355664,0.000831808999976,81
80,0.0239960768692,0.00106884000002,91
90,0.0246516143175,0.00114068300002,101
100,0.0250913381298,0.00122327800005,111
110,0.0257576603182,0.00130391800002,121
120,0.025876528573,0.00138602300007,131
130,0.0262170338082,0.00147057200007,141
140,0.0263837156299,0.00156147500007,151
150,0.0266405352584,0.00168561100008,161
160,0.0279814468978,0.00180681400008,171
170,0.0286970013049,0.0019060250001,181
180,0.0288128859148,0.00200034900007,191
190,0.0289052722098,0.00211275500004,201
200,0.0292220531553,0.00221538700004,211
210,0.0295440966749,0.00230384600002,221
220,0.0300750698908,0.00244068900003,231
230,0.0305760946095,0.00253599000007,241
240,0.0309631162671,0.00260392300009,251
250,0.0309631162671,0.0026762550001,261
260,0.0315238142287,0.00277839800009,271
270,0.0316650398587,0.00293185700008,281
280,0.0319256320921,0.0030188500001,291
290,0.0319256320921,0.00310291000011,301
300,0.0319256320921,0.00318745900006,311
310,0.0319256320921,0.00331990300009,321
320,0.0319957956246,0.00341862500011,331
330,0.0319957956246,0.00356475400008,341
340,0.0323018487379,0.00365272500011,351
350,0.0333944938329,0.0037299440001,361
360,0.0340131825173,0.00383453100011,371
370,0.0340310612812,0.0039303210001,381
380,0.0342341781672,0.00401535900011,391
390,0.0342341781672,0.0041052840001,401
400,0.0342341781672,0.00419911900013,411
410,0.0343843994163,0.0042802480001,421
420,0.0350039513181,0.00436870700014,431
430,0.0350039513181,0.00451288000011,441
440,0.0351349074281,0.00467464700012,451
450,0.0354594899085,0.00497814500017,461
460,0.0354594899085,0.00509397300016,471
470,0.0354594899085,0.00518487600016,481
480,0.0354594899085,0.00528262100016,491
490,0.0357175395739,0.00538085500017,501
500,0.0357175395739,0.00546393800016,511
510,0.0357175395739,0.00557292300016,521
520,0.0358274993302,0.0056608930002,531
530,0.0362102249565,0.00573078100024,541
540,0.0365717620796,0.00590574400019,551
550,0.0365717620796,0.0059907820002,561
560,0.0366042565741,0.0060748420002,571
570,0.0367967856344,0.0061779630002,581
580,0.0367967856344,0.00626495600017,591
590,0.0371487783768,0.00636025700015,601
600,0.0371487783768,0.00644822700013,611
610,0.0372058253279,0.00653277600014,621
620,0.0372070480074,0.00661879100016,631
630,0.0372070480074,0.00670969300018,641
640,0.0372070480074,0.0068020610002,651
650,0.0372070480074,0.00689394100021,661
660,0.0372070480074,0.00696627300022,671
670,0.0374918675773,0.00704935600021,681
680,0.0374918675773,0.00716176200018,691
690,0.038543621785,0.00730447000018,701
700,0.038567738457,0.00742323000014,711
710,0.0386751735936,0.00748627600012,721
720,0.0387916629821,0.00758744200016,731
730,0.0388066473906,0.00769838300016,741
740,0.0388066473906,0.00777120300017,751
750,0.0388066473906,0.00784157900017,761
760,0.0388066473906,0.00790560200016,771
770,0.0391519922467,0.00799210600019,781
780,0.0391519922467,0.00805417400016,791
790,0.0391785271913,0.00818270900015,801
800,0.0393138110346,0.00827067900019,811
810,0.0393138110346,0.00842853700021,821
820,0.0393138110346,0.00849060500025,831
830,0.0393509053371,0.00856977800026,841
840,0.0395419730262,0.00864308600029,851
850,0.0395419730262,0.00872079300029,861
860,0.0395419730262,0.00879459000032,871
870,0.0395419730262,0.0088830490003,881
880,0.0395419730262,0.00896955300033,891
890,0.0395419730262,0.00905214700032,901
900,0.0395683864041,0.0091733510003,911
910,0.0395683864041,0.0092510580003,921
920,0.0398642070627,0.00937421600031,931
930,0.0398642070627,0.00943628400034,941
940,0.0398642070627,0.00953842700034,951
950,0.0398642070627,0.00960147200033,961
960,0.0398642070627,0.00969188600038,971
970,0.0398642070627,0.00977252600035,981
980,0.0398642070627,0.00983654900034,991
990,0.0398642070627,0.0098976400003,1001
1000,0.0398642070627,0.00995970800034,1011
