iterations,fitness,time,fevals
0,0.0215430523269,3.669403195,1000
10,0.0229268254084,7.227760496,2100
20,0.0249675792815,10.676717926,3200
30,0.0247270650298,14.027449179,4300
40,0.0266035745787,17.612289452,5400
50,0.0264868643221,21.039546563,6500
60,0.0268912762668,24.581004279,7600
70,0.025883923353,28.429599564,8700
80,0.0281247024724,31.851832593,9800
90,0.027825596901,35.428164182,10900
100,0.0276441944738,39.306285234,12000
110,0.0275563517036,42.682134453,13100
120,0.0298440407582,46.099593626,14200
130,0.0291423115291,49.568301855,15300
140,0.0293984018882,52.850315593,16400
150,0.0293815833493,56.223448973,17500
160,0.0283465768781,59.638178134,18600
170,0.0298303752707,62.908769416,19700
180,0.0304982687845,66.213114416,20800
190,0.0313462890953,69.60227403,21900
200,0.0303916982088,72.957248384,23000
210,0.0302758064025,76.360225202,24100
220,0.0302487548865,79.718788745,25200
230,0.0301244102435,83.055732607,26300
240,0.0310744380007,86.546958791,27400
250,0.03046488362,89.876142207,28500
260,0.0316335270533,93.159099182,29600
270,0.0323927861716,96.564104692,30700
280,0.031012560468,99.85714453,31800
290,0.0315395124196,103.28603349,32900
300,0.0312935695391,106.564023075,34000
310,0.0310722703932,109.929304617,35100
320,0.0317229818985,113.301219609,36200
330,0.031742129098,116.646708321,37300
340,0.0339687004035,120.092242729,38400
350,0.0313832067496,123.559938322,39500
360,0.0330090117556,126.990519732,40600
370,0.0312163131429,130.361261297,41700
380,0.0330382940561,133.703577702,42800
390,0.0334621665913,137.127146902,43900
400,0.0336154690472,140.460928721,45000
410,0.0336970589496,143.776735763,46100
420,0.0342932301643,147.047427722,47200
430,0.0332434341901,150.458213371,48300
440,0.0354832912142,153.746491083,49400
450,0.0349076856055,157.181735409,50500
460,0.0366959995079,160.499431369,51600
470,0.0365520052319,163.791030449,52700
480,0.0362136360378,167.131332823,53800
490,0.0362705476482,170.496134438,54900
500,0.0385671064444,173.832946834,56000
510,0.0379340350749,177.214387055,57100
520,0.0378441092224,180.501484987,58200
530,0.0364607402601,183.810777339,59300
540,0.0391626123677,187.098671403,60400
550,0.0382890219421,190.377796783,61500
560,0.0398497953269,193.885355143,62600
570,0.0383738863436,197.303836726,63700
580,0.0402378886339,200.837009106,64800
590,0.0393190783168,204.282685243,65900
600,0.0390356784953,207.63732531,67000
610,0.0397593899369,210.903627551,68100
620,0.0383958534623,214.216801349,69200
630,0.0405863585528,217.651808643,70300
640,0.0391336844589,221.061974101,71400
650,0.0394993447526,224.551667647,72500
660,0.0390817285351,227.970396525,73600
670,0.039803610198,231.234861654,74700
680,0.0394985081053,234.700088703,75800
690,0.0401022471866,237.98448888,76900
700,0.0396708508082,241.542508473,78000
710,0.0384547277483,244.961177727,79100
720,0.0398819972298,248.307986482,80200
730,0.0395394755065,251.654391551,81300
740,0.0395943547316,255.050657212,82400
750,0.0402344536515,258.318606942,83500
760,0.0401727239876,261.702138901,84600
770,0.0393990633575,265.007026385,85700
780,0.0397857562751,268.394836633,86800
790,0.0395730884509,271.703997518,87900
800,0.0393145133221,275.126872241,89000
810,0.0387253789399,278.453133577,90100
820,0.0411107299464,281.790721089,91200
830,0.0399948155647,285.172023001,92300
840,0.0396727893406,288.454045047,93400
850,0.0394714863258,291.845546627,94500
860,0.0398371916643,295.160597613,95600
870,0.0399076006965,298.48951223,96700
880,0.0402474138387,301.774125001,97800
890,0.0397429534504,305.174617635,98900
900,0.0400557542237,308.467569992,100000
910,0.0399621742429,312.099995846,101100
920,0.0412106106846,315.373313231,102200
930,0.0405539086796,318.79653055,103300
940,0.0420990232014,322.104296617,104400
950,0.0406439079446,325.555951803,105500
960,0.0391590996736,328.8556334,106600
970,0.0397088154673,332.231397092,107700
980,0.0401780948543,335.579225814,108800
990,0.0396619889721,338.949727904,109900
1000,0.0404567257132,342.241367059,111000
