iterations,fitness,time,fevals
0,28.0,0.001560984,427
10,25.0,0.002648394,750
20,25.0,0.00363415,1083
30,24.0,0.004670733,1425
40,26.0,0.00544878199999,1748
50,25.0,0.00648780899999,2079
60,25.0,0.00744961699999,2419
70,25.0,0.00864454699999,2747
80,25.0,0.00991816099999,3083
90,26.0,0.011150234,3408
100,26.0,0.012201968,3730
110,27.0,0.013222423,4066
120,26.0,0.014206713,4398
130,26.0,0.015025815,4736
140,25.0,0.016027699,5064
150,27.0,0.016971424,5392
160,27.0,0.018117971,5730
170,27.0,0.019125719,6056
180,31.0,0.020060647,6386
190,29.0,0.025572964,6729
200,29.0,0.026557254,7062
210,30.0,0.027587973,7405
220,30.0,0.028684181,7732
230,30.0,0.030218285,8055
240,29.0,0.031211372,8387
250,30.0,0.032355474,8721
260,30.0,0.033480516,9068
270,30.0,0.03468913,9396
280,31.0,0.036285791,9732
290,31.0,0.03734339,10058
300,31.0,0.038567643,10383
310,32.0,0.039936559,10726
320,31.0,0.040870999,11066
330,32.0,0.041967695,11399
340,32.0,0.043031159,11743
350,32.0,0.044055035,12075
360,33.0,0.045057896,12413
370,33.0,0.045999667,12748
380,33.0,0.047280123,13074
390,35.0,0.04813148,13406
400,35.0,0.049119191,13748
410,38.0,0.050023819,14094
420,37.0,0.051031567,14424
430,37.0,0.052529018,14758
440,38.0,0.053509887,15091
450,37.0,0.054294777,15426
460,38.0,0.055107037,15752
470,37.0,0.056038056,16089
480,37.0,0.056854225,16419
490,39.0,0.057784755,16756
500,41.0,0.058912241,17085
510,41.0,0.059611605,17417
520,42.0,0.060470782,17751
530,43.0,0.061334357,18082
540,43.0,0.062149548,18419
550,43.0,0.062851844,18741
560,43.0,0.063786284,19073
570,43.0,0.06478377,19405
580,44.0,0.065880467,19739
590,43.0,0.067299233,20067
600,43.0,0.068229275,20388
610,43.0,0.069075256,20717
620,43.0,0.070030712,21058
630,43.0,0.071010604,21396
640,43.0,0.071807224,21724
650,43.0,0.072835499,22052
660,43.0,0.073793887,22372
670,44.0,0.074596372,22712
680,44.0,0.075974084,23059
690,46.0,0.076641681,23398
700,45.0,0.077609355,23731
710,46.0,0.078547216,24053
720,44.0,0.079433761,24394
730,44.0,0.080239178,24726
740,45.0,0.081110572,25055
750,46.0,0.081964861,25386
760,46.0,0.082946707,25728
770,45.0,0.083818102,26056
780,45.0,0.084760362,26396
790,46.0,0.085777885,26729
800,45.0,0.08645379,27060
810,46.0,0.087542667,27394
820,45.0,0.088321693,27739
830,45.0,0.08923463,28074
840,45.0,0.09015392,28409
850,45.0,0.090911442,28740
860,47.0,0.091699753,29071
870,47.0,0.092349756,29404
880,45.0,0.09318694,29731
890,46.0,0.094084726,30062
900,48.0,0.095017211,30408
910,48.0,0.095799658,30746
920,49.0,0.096516616,31080
930,49.0,0.097418312,31427
940,49.0,0.098312676,31770
950,50.0,0.09951005,32100
960,51.0,0.100300805,32435
970,50.0,0.101203478,32767
980,50.0,0.102105663,33097
990,51.0,0.102927208,33413
1000,50.0,0.104172965,33755
