iterations,fitness,time,fevals
0,0.0209277618181,3.460394058,1000
10,0.020851577755,6.932907491,2100
20,0.019429616686,10.484713937,3200
30,0.0194138709901,14.058495365,4300
40,0.0222014284242,17.552678817,5400
50,0.0201975820207,20.995124489,6500
60,0.0209617965142,24.5252443,7600
70,0.0199226017487,27.995851222,8700
80,0.0202032509789,31.606606081,9800
90,0.0194745341735,35.12558934,10900
100,0.0194059461781,38.661183836,12000
110,0.0200280691026,42.105959255,13100
120,0.020332834137,45.554235893,14200
130,0.0210248929225,49.082502463,15300
140,0.0212383175298,52.537700409,16400
150,0.019975225137,56.144992658,17500
160,0.0214569544579,59.704924139,18600
170,0.0195015027236,63.174633764,19700
180,0.0208245823492,66.650000857,20800
190,0.0208964384434,70.194235503,21900
200,0.0208061954836,73.689100725,23000
210,0.0215331257527,77.283126564,24100
220,0.0207482932918,80.741996292,25200
230,0.0206166861002,84.321335977,26300
240,0.0198077743992,87.803975282,27400
250,0.0205390652301,91.374923577,28500
260,0.0202269046814,94.968544264,29600
270,0.021420542264,98.530401806,30700
280,0.0216248775334,102.213051374,31800
290,0.0211497999844,105.707755317,32900
300,0.0203211040659,109.135132164,34000
310,0.0196592854132,112.607266348,35100
320,0.0195282442355,116.087553424,36200
330,0.0215605207998,119.517291785,37300
340,0.0210812632031,123.059394618,38400
350,0.0207381242507,126.607986726,39500
360,0.0211433855362,130.097780949,40600
370,0.020984606431,133.543391598,41700
380,0.0192528226224,137.024457212,42800
390,0.0203651171799,140.674455624,43900
400,0.0189287341254,144.149139481,45000
410,0.0204899161877,147.56198168,46100
420,0.0204588609528,151.039282165,47200
430,0.0203922118369,154.628337192,48300
440,0.0215660683434,158.139212032,49400
450,0.0206835773059,161.559679301,50500
460,0.0212030290874,165.097892868,51600
470,0.0205263526653,168.544525438,52700
480,0.0208261674701,172.112746166,53800
490,0.0213453299099,175.792296736,54900
500,0.0204026951564,179.312822407,56000
510,0.0199751209508,182.853471775,57100
520,0.0208776803297,186.357868091,58200
530,0.0199771305965,189.793593321,59300
540,0.0207195976051,193.408681694,60400
550,0.020155503758,196.864998817,61500
560,0.0216993304903,200.328051533,62600
570,0.0207978197783,203.889209222,63700
580,0.0213383370987,207.321520715,64800
590,0.0209517561572,211.012008437,65900
600,0.0214568956675,214.518889914,67000
610,0.0204070929262,218.056415358,68100
620,0.0208470543633,221.486894625,69200
630,0.0208759585711,224.921158081,70300
640,0.0213493194399,228.443386956,71400
650,0.0200281184088,231.900289571,72500
660,0.0211497138767,235.476465258,73600
670,0.021035534767,238.956651657,74700
680,0.0212854906289,242.449795593,75800
690,0.0218513483624,246.091214457,76900
700,0.0193398753125,249.509303107,78000
710,0.0207266743374,253.037053095,79100
720,0.0206079454816,256.541041816,80200
730,0.0228110428266,260.08153919,81300
740,0.0207298559137,263.638908291,82400
750,0.0203954624175,267.063686104,83500
760,0.0197425429297,270.519082471,84600
770,0.0207415206648,273.971476119,85700
780,0.0207108611452,277.408159248,86800
790,0.0197985388646,280.867663829,87900
800,0.0216879606114,284.483554199,89000
810,0.0206914504042,287.938567406,90100
820,0.0205474986902,291.37688385,91200
830,0.0196211454203,294.825000675,92300
840,0.0193150580669,298.295843162,93400
850,0.0203604443003,301.734096072,94500
860,0.0220443587698,305.27507826,95600
870,0.0199744487241,308.861234666,96700
880,0.0211745389618,312.46341975,97800
890,0.0208595209182,315.992355383,98900
900,0.0216159488909,319.542038323,100000
910,0.0204769444553,323.014800029,101100
920,0.0205006301357,326.504703726,102200
930,0.0203557605732,329.910791271,103300
940,0.020604845755,333.418449819,104400
950,0.0210992098946,336.879316962,105500
960,0.0214231976798,340.36372056,106600
970,0.0211020021375,343.91220857,107700
980,0.019848224661,347.525120167,108800
990,0.0212138775004,351.519786235,109900
1000,0.0194453798973,355.172160822,111000
