iterations,fitness,time,fevals
0,21.0,0.162976719,1000
10,30.0,0.356499173,2100
20,31.0,0.521477705,3200
30,39.0,0.643749098,4300
40,42.0,0.777126254,5400
50,48.0,0.894433678,6500
60,44.0,1.053216658,7600
70,42.0,1.181929921,8700
80,44.0,1.294660935,9800
90,42.0,1.400546393,10900
100,46.0,1.505112297,12000
110,46.0,1.62103761,13100
120,48.0,1.744250774,14200
130,52.0,1.883107991,15300
140,67.0,2.013670097,16400
150,55.0,2.140480269,17500
160,51.0,2.251886352,18600
170,53.0,2.372412024,19700
180,55.0,2.492810627,20800
190,52.0,2.614134385,21900
200,54.0,2.745652923,23000
210,62.0,2.853179027,24100
220,50.0,2.969426898,25200
230,67.0,3.069452067,26300
240,54.0,3.167240347,27400
250,52.0,3.306114669,28500
260,51.0,3.417876543,29600
270,55.0,3.5292924,30700
280,59.0,3.641855292,31800
290,53.0,3.75071659,32900
300,52.0,3.866320323,34000
310,51.0,3.985822606,35100
320,51.0,4.110300099,36200
330,54.0,4.212302645,37300
340,54.0,4.335402425,38400
350,54.0,4.44234206,39500
360,53.0,4.552840094,40600
370,51.0,4.683326447,41700
380,52.0,4.805654532,42800
390,51.0,4.924261962,43900
400,52.0,5.052713758,45000
410,52.0,5.152474528,46100
420,57.0,5.257330733,47200
430,58.0,5.357186804,48300
440,53.0,5.468644691,49400
450,59.0,5.578465354,50500
460,63.0,5.684645512,51600
470,53.0,5.796024226,52700
480,58.0,5.894526532,53800
490,59.0,5.994293166,54900
500,54.0,6.104564432,56000
510,60.0,6.204030012,57100
520,71.0,6.308830992,58200
530,72.0,6.438815915,59300
540,62.0,6.546980781,60400
550,72.0,6.653406279,61500
560,73.0,6.755514389,62600
570,71.0,6.872038877,63700
580,71.0,6.981057055,64800
590,62.0,7.094224499,65900
600,62.0,7.199460442,67000
610,63.0,7.336652577,68100
620,63.0,7.468284011,69200
630,63.0,7.628215491,70300
640,62.0,7.789698182,71400
650,62.0,7.932014587,72500
660,63.0,8.058231937,73600
670,63.0,8.173610857,74700
680,63.0,8.285167467,75800
690,63.0,8.387348398,76900
700,63.0,8.494988375,78000
710,64.0,8.605889118,79100
720,62.0,8.713940111,80200
730,63.0,8.811903843,81300
740,63.0,8.926481256,82400
750,63.0,9.024898035,83500
760,63.0,9.126180203,84600
770,63.0,9.222235468,85700
780,62.0,9.318005318,86800
790,63.0,9.441577206,87900
800,62.0,9.545693972,89000
810,63.0,9.656799979,90100
820,63.0,9.774830226,91200
830,71.0,9.872464069,92300
840,71.0,9.970093514,93400
850,65.0,10.074629116,94500
860,72.0,10.17493188,95600
870,69.0,10.277336158,96700
880,68.0,10.381009651,97800
890,69.0,10.514340378,98900
900,67.0,10.641290814,100000
910,68.0,10.777838811,101100
920,67.0,10.907052527,102200
930,67.0,11.027455529,103300
940,68.0,11.151161327,104400
950,68.0,11.250795028,105500
960,68.0,11.353513066,106600
970,67.0,11.465342872,107700
980,67.0,11.562659044,108800
990,67.0,11.657828252,109900
1000,68.0,11.75634082,111000
